---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnV
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnV
model(84%),D,DE,-7.33404319618429,-7.38781355949585
model(84%),B,BC,-6.16055902979503,-6.11544847512807
model(84%),D,DE,-8.61068751986743,-8.77203135223251
model(84%),E,BC,-7.07055603622998,-7.10212426593116
model(84%),B,BC,-7.03810110585244,-7.06693459621876
model(84%),B,BC,-7.19768025212212,-7.23996030864189
model(84%),B,BC,-7.26036557327873,-7.30792766280523
model(84%),B,BC,-5.60746597932202,-5.51575032326148
model(84%),B,BC,-6.26978372381275,-6.23387673432351
model(84%),E,DE,-4.62191618425373,-4.44715546355482
model(84%),B,DE,-4.88758049116915,-4.73520535631309
model(84%),D,DE,-6.30931889142084,-6.27674324101353
model(84%),B,BC,-7.02872774525897,-7.05677141116359
model(84%),B,BC,-8.30989304665803,-8.44589113130388
model(84%),D,DE,-6.08067253690835,-6.02883053244686
model(84%),B,BC,-5.08936100301954,-4.95398843437904
model(84%),B,BC,-7.32798404687669,-7.38124385004363
model(84%),D,DE,-5.52185763558469,-5.42292839125613
model(84%),D,DE,-3.35625539109688,-3.07484670303607
model(84%),B,BC,-6.91350549505932,-6.93184022564329
model(84%),D,DE,-8.29974815490406,-8.43489140380678
model(84%),B,BC,-8.67759985476839,-8.84458189963654
model(84%),E,DE,-7.3187274245101,-7.37120723989092
model(84%),B,DE,-6.35644790195726,-6.32784346817029
model(84%),B,BC,-7.39870055147242,-7.45791911666695
model(84%),D,DE,-5.6968440677216,-5.61265964870818
model(84%),B,BC,-7.84201831975137,-7.93859202712774
model(84%),E,DE,-6.28542892937179,-6.25084024679452
model(84%),B,BC,-8.8991738985828,-9.08482636566892
model(84%),D,DE,-8.48853544338266,-8.63958641470901
model(84%),D,DE,-6.55061967730434,-6.53837667722202
model(84%),D,DE,-6.60734630192776,-6.59988323912729
model(84%),D,DE,-7.39572210775951,-7.45468970131172
model(84%),D,DE,-6.31969862334271,-6.28799759693989
model(84%),D,DE,-7.13743612087361,-7.17463984558482
model(84%),D,DE,-8.76632412437617,-8.94078231376938
model(84%),B,DE,-6.09267572469237,-6.04184514097326
model(84%),E,DE,-7.07012357446471,-7.10165536377959
model(84%),D,BC,-5.41619358686373,-5.30836080686413
model(84%),D,DE,-8.11089311494592,-8.23012293250393
model(84%),D,DE,-7.497301914023,-7.56482889404082
model(84%),B,BC,-7.31549432842714,-7.36770171447507
model(84%),D,DE,-6.85501410093534,-6.86842019003399
model(84%),D,DE,-7.40995135107562,-7.47011793876983
model(84%),B,AB,-7.76145217004135,-7.85123715791941
model(84%),D,DE,-6.9398986724628,-6.9604573628451
model(84%),B,BC,-7.95609508485376,-8.06228120590936
model(84%),E,DE,-4.2594131581971,-4.05410696188536
model(84%),D,DE,-6.42059252289506,-6.3973930866218
model(84%),A,AB,-5.98877836925091,-5.92919311616698
model(84%),D,DE,-7.5667107684284,-7.64008632436742
model(84%),D,DE,-4.21722854870436,-4.00836776424335
model(84%),B,BC,-8.08509659338471,-8.20215272696327
model(84%),D,DE,-5.63178487806071,-5.54211839752413
model(84%),B,BC,-4.52453255735038,-4.34156603149441
model(84%),B,BC,-8.27580635080923,-8.40893219919239
model(84%),B,BC,-5.62634005099077,-5.53621477474621
model(84%),D,DE,-5.01578709438871,-4.87421499120564
model(84%),D,DE,-6.17694167267717,-6.13321156336558
model(84%),D,DE,-8.31438235163514,-8.45075871713891
model(84%),B,AB,-5.9286205692577,-5.86396625886795
model(84%),B,BC,-6.63789613688422,-6.63300728497735
model(84%),B,DE,-7.42131275583875,-7.48243668591958
model(84%),D,DE,-8.01406464186863,-8.12513543301746
model(84%),D,DE,-6.52172605230179,-6.50704839801125
model(84%),B,DE,-5.73859699674718,-5.65793079133101
model(84%),D,DE,-5.55891810226906,-5.46311167209636
model(84%),B,BC,-5.92458495000843,-5.85959058753498
model(84%),B,BC,-8.3012855377315,-8.43655833062775
model(84%),B,BC,-7.00938401399262,-7.03579772530601
model(84%),D,DE,-7.41560268100153,-7.47624546488729
model(84%),D,DE,-8.2338836302963,-8.36347695799686
model(84%),D,DE,-7.349032495467,-7.40406589727144
model(84%),B,BC,-8.13038952809762,-8.25126216563135
model(84%),B,DE,-5.45539197638528,-5.35086215764429
model(84%),D,DE,-5.16443362158645,-5.03538687280067
model(84%),D,DE,-8.28266056890704,-8.41636397205997
model(84%),D,DE,-7.05257876492841,-7.08263218161382
model(84%),B,BC,-8.2777487781886,-8.41103830070379
model(84%),D,DE,-6.95003423577098,-6.97144697585658
model(84%),B,BC,-3.38579616639074,-3.10687666315451
model(84%),D,DE,-8.22786996712407,-8.35695656746357
model(84%),D,DE,-8.4831208259655,-8.63371554713011
model(84%),D,DE,-6.51185623890928,-6.4963469277149
model(84%),B,BC,-8.7930452167884,-8.9697549969766
model(84%),D,DE,-6.17058950840302,-6.12632414872115
model(84%),D,DE,-6.45583869417401,-6.43560919466778
model(84%),D,DE,-8.11549801115802,-8.23511584960093
model(84%),B,DE,-5.59740368865067,-5.5048401570354
model(84%),D,DE,-7.37130937154879,-7.42821988258039
model(84%),E,DE,-6.31166729209797,-6.27928952421979
model(84%),D,DE,-5.45678877115116,-5.35237665007719
model(84%),D,DE,-5.30637671999882,-5.18929047675178
model(84%),E,DE,-6.21349719311517,-6.17284734983667
model(84%),B,BC,-9.17068807975909,-9.37921905875688
model(84%),B,BC,-8.25844993048278,-8.39011328041573
model(84%),D,DE,-6.8604679300495,-6.87433357339247
model(84%),A,AB,-9.09037386541247,-9.29213735366026
model(84%),D,DE,-6.60404649393786,-6.5963053804806
model(84%),D,DE,-6.77512535528539,-6.78179980476565
model(84%),A,AB,-7.19933052123954,-7.2417496338539
model(84%),D,DE,-3.46970836836519,-3.19785953195045
model(84%),D,DE,-6.47241404818101,-6.45358123238554
model(84%),E,DE,-6.14817629961886,-6.10202234295127
model(84%),D,DE,-8.13130758809607,-8.25225758382346
model(84%),D,DE,-7.15801737013764,-7.19695532602015
model(84%),D,DE,-3.29407260996045,-3.00742423426062
model(84%),D,DE,-3.50808175261332,-3.23946636030381
model(84%),D,DE,-2.29236543647869,-1.9213105321724
model(84%),D,DE,-7.70436153515188,-7.7893359132684
model(84%),D,DE,-7.15343942510509,-7.19199163108126
model(84%),B,BC,-6.95664737862004,-6.97861735982945
model(84%),D,DE,-6.81727098382534,-6.82749673681542
model(84%),B,BC,-4.32465618868983,-4.12484754482201
model(84%),B,BC,-8.66764928143945,-8.83379286435528
model(84%),B,BC,-7.4669489404391,-7.53191829762969
model(84%),B,BC,-8.69418388773496,-8.86256334762624
model(84%),D,DE,-8.34210048289957,-8.48081245236169
model(84%),D,DE,-6.08051393817624,-6.02865856976091
model(84%),D,DE,-7.70687304196112,-7.7920590463662
model(84%),D,DE,-3.9614558665218,-3.73104299100373
model(84%),B,BC,-6.94785346712345,-6.9690824498036
model(84%),B,BC,-8.26436432272111,-8.39652603518043
model(84%),B,BC,-7.76947953880012,-7.85994093426387
model(84%),D,DE,-8.08739102287966,-8.20464049123102
model(84%),D,DE,-7.06096610310727,-7.09172625936555
model(84%),D,DE,-7.67927155383657,-7.76213178294659
model(84%),D,DE,-8.03722936559737,-8.15025207839338
model(84%),D,DE,-6.91495032523401,-6.93340680107717
model(84%),D,DE,-7.41169598265719,-7.47200957767989
model(84%),D,DE,-7.88046621331336,-7.98027964314927
model(84%),D,DE,-8.97670016779258,-9.16888520590648
model(84%),D,DE,-5.46090212754551,-5.35683660889525
model(84%),D,DE,-6.39583557628491,-6.37055005340113
model(84%),B,DE,-8.08113274397126,-8.19785487298465
model(84%),D,DE,-5.87454015609763,-5.80532888528942
model(84%),D,DE,-8.96663353587179,-9.15797033262565
model(84%),D,DE,-8.17207969627926,-8.29646525901347
model(84%),B,BC,-7.44868158173776,-7.51211168237154
model(84%),B,BC,-6.07200889862581,-6.01943687280489
model(84%),E,DE,-5.26636901970021,-5.14591162050149
model(84%),D,DE,-8.5719325887704,-8.73001082687113
model(84%),B,BC,-7.39264878702411,-7.45135741434203
model(84%),B,BC,-7.26705376804737,-7.31517942277338
model(84%),D,DE,-5.02639595042924,-4.88571777786239
model(84%),D,DE,-8.16335418345342,-8.28700451111352
model(84%),D,DE,-4.68454088406675,-4.51505708825785
model(84%),D,DE,-6.10347859056456,-6.05355828524957
model(84%),D,DE,-7.45230415954555,-7.51603950828522
model(84%),D,DE,-6.35641700465459,-6.32780996737816
model(84%),D,DE,-7.05750134187006,-7.08796954806926
model(84%),E,DE,-3.41479562401677,-3.13831969272899
model(84%),D,DE,-3.67957216259926,-3.42540701141751
model(84%),B,BC,-5.54980776201448,-5.4532336701781
model(84%),B,BC,-8.2071822298858,-8.33452562609216
model(84%),B,AB,-7.55784580075822,-7.63047437078453
model(84%),B,BC,-6.82198038944972,-6.83260296956761
model(84%),D,DE,-7.51292528958149,-7.58176873705699
model(84%),D,BC,-5.71546746384352,-5.6328523020533
model(84%),D,BC,-3.19010105819801,-2.89469176115268
model(84%),E,DE,-6.4540059127132,-6.43362197813363
model(84%),A,AB,-8.59741386925358,-8.75763922827644
model(84%),D,DE,-3.09784176766052,-2.79465845576123
model(84%),D,DE,-5.03028738231534,-4.88993711221891
model(84%),D,DE,-4.84931128975869,-4.69371148952225
model(84%),B,DE,-9.1112424170229,-9.31476434530697
model(84%),E,DE,-6.36386664791593,-6.33588733752785
model(84%),D,DE,-4.2517259984084,-4.04577206142975
model(84%),B,AB,-6.17711729562696,-6.13340198477536
model(84%),D,DE,-6.14771796876155,-6.10152539190871
model(84%),D,DE,-6.22858671647185,-6.18920835683505
model(84%),B,BC,-6.74751585027706,-6.75186384893817
model(84%),D,DE,-4.33670645766809,-4.13791320173015
model(84%),D,DE,-6.7896829591369,-6.79758407129709
model(84%),D,DE,-7.2895921999581,-7.33961700330575
model(84%),D,DE,-4.72471633584019,-4.55861783117141
model(84%),E,DE,-3.87235057306488,-3.634429446932
model(84%),D,DE,-6.81057498545229,-6.82023651569026
model(84%),B,DE,-7.69747310418761,-7.78186704466664
model(84%),D,DE,-4.84037844822168,-4.68402594283877
model(84%),D,DE,-3.9882196217329,-3.76006193189149
model(84%),E,DE,-4.28830227598538,-4.08543035409193
model(84%),B,DE,-6.10675131369351,-6.0571067767924
model(84%),B,BC,-5.31280372584466,-5.19625903931914
model(84%),D,DE,-3.12811887298849,-2.82748679105404
model(84%),D,DE,-6.12471954602101,-6.07658906048752
model(84%),D,DE,-6.03274608569437,-5.97686567012582
model(84%),E,DE,-7.03454610436609,-7.06308004078831
model(84%),D,DE,-8.42058417708332,-8.56590939276513
model(84%),D,DE,-8.41025166407975,-8.55470623454956
model(84%),D,DE,-8.44206734684488,-8.58920279193409
model(84%),E,DE,-1.36105542943965,-0.911525850266668
model(84%),D,DE,-2.86322515318849,-2.54027241714486
model(84%),D,DE,-3.8186073380117,-3.57615766299047
model(84%),D,DE,-7.12779087652629,-7.16418186712272
model(84%),D,DE,-8.14231632163602,-8.26419394272845
model(84%),D,DE,-7.25862898026588,-7.30604473981522
model(84%),A,AB,-9.19563720855922,-9.40627046795344
model(84%),B,BC,-8.13999142823328,-8.26167314758247
model(84%),A,AB,-9.11643898011096,-9.32039878471514
model(84%),D,BC,-5.96283121604451,-5.90105958635537
model(84%),D,DE,-7.12646800168862,-7.1627475233091
model(84%),D,DE,-8.12288101020018,-8.24312095991108
model(84%),D,DE,-5.12298850599364,-4.99044948079466
model(84%),D,BC,-7.89768902377723,-7.99895369373858
model(84%),B,BC,-8.24925834400487,-8.38014718624982
model(84%),D,DE,-5.75505698690333,-5.67577774433095
model(84%),D,DE,-7.23358957124075,-7.27889544314016
model(84%),B,BC,-9.05087605812666,-9.2493113553733
model(84%),D,DE,-3.95794672066186,-3.72723815511755
model(84%),D,DE,-4.6719621607527,-4.50141844803659
model(84%),D,DE,-4.3290082031724,-4.12956627169782
model(84%),B,DE,-6.02345905143594,-5.96679608549384
model(84%),B,BC,-5.43349734933732,-5.32712263069626
model(84%),D,DE,-6.90560796886734,-6.92327723274797
model(84%),D,DE,-7.11467876786296,-7.14996489707446
model(84%),B,BC,-8.40794316452721,-8.55220321464349
model(84%),B,BC,-7.49681160135083,-7.56429726631004
model(84%),D,DE,-6.6421534983902,-6.63762338316333
model(84%),B,BC,-7.80233658083348,-7.8955665986369
model(84%),B,AB,-6.16663160585685,-6.12203274270877
model(84%),D,DE,-3.55928289742594,-3.29498185067441
model(84%),D,DE,-1.58229573001524,-1.15140845096128
model(84%),B,BC,-6.40649397896983,-6.3821065616352
model(84%),D,DE,-7.60451182565178,-7.68107259988847
model(84%),D,DE,-8.05308648449029,-8.16744536058322
model(84%),B,BC,-8.30132686653247,-8.43660314190416
model(84%),D,DE,-7.07334015766535,-7.10514298489344
model(84%),B,BC,-8.41913818899619,-8.56434156185001
model(84%),B,BC,-8.06396347337214,-8.17923887367244
model(84%),E,DE,-6.39743377298127,-6.37228291843046
model(84%),D,DE,-7.13689343940123,-7.1740514363185
model(84%),D,DE,-8.34176951176412,-8.48045359271216
model(84%),B,BC,-5.932093497126,-5.86773182493754
model(84%),D,DE,-5.75231469044168,-5.67280437462668
model(84%),D,DE,-1.40017763404215,-0.953944596582499
model(84%),D,DE,-7.57753010265381,-7.65181732466449
model(84%),D,DE,-6.33071460196012,-6.29994181141196
model(84%),B,DE,-2.52006044627216,-2.16819173316671
model(84%),D,DE,-1.50618093675281,-1.06888002141376
model(84%),D,DE,-3.97921471394448,-3.7502982464613
model(84%),B,BC,-4.18297328024864,-3.97122605514573
model(84%),E,DE,-7.37892729671423,-7.43647971451801
model(84%),D,DE,-5.44447116056331,-5.3390211246396
model(84%),D,DE,-4.88803008420569,-4.73569283326271
model(84%),D,DE,-8.70277862022202,-8.8718822952859
model(84%),E,DE,-6.06165837251961,-6.00821418365444
model(84%),D,DE,-6.72364081075615,-6.72597703465948
model(84%),B,BC,-8.39727385213991,-8.54063487742631
model(84%),D,DE,-8.86713089185218,-9.05008332939289
model(84%),D,DE,-4.66663917580411,-4.49564693412342
model(84%),D,DE,-5.9516665306495,-5.88895413467445
model(84%),D,BC,-8.12790853050914,-8.24857211254295
model(84%),B,BC,-5.32673407708465,-5.21136319925449
model(84%),B,BC,-6.09718825145796,-6.04673790532685
model(84%),D,DE,-2.92354385405964,-2.60567373326063
model(84%),D,BC,-6.92059266594022,-6.93952458051921
model(84%),D,DE,-6.31470575214546,-6.28258401304666
model(84%),D,DE,-5.66480145713714,-5.57791704195865
model(84%),D,DE,-5.36333205651264,-5.25104502242374
model(84%),B,AB,-6.98757636814795,-7.01215250883036
model(84%),D,DE,-4.69583146617037,-4.52729904504115
model(84%),D,DE,-5.22661303771879,-5.10280569302778
model(84%),D,DE,-5.53381125284769,-5.4358892523167
model(84%),D,DE,-6.36241041977346,-6.3343084037029
model(84%),D,DE,-7.01747099752933,-7.04456613972922
model(84%),D,DE,-6.27244055579552,-6.23675743808307
model(84%),B,BC,-8.54608319194398,-8.70198329065383
model(84%),B,AB,-5.60938379703779,-5.51782974143313
model(84%),B,BC,-6.44509756442192,-6.42396298856236
model(84%),D,DE,-4.98896716009707,-4.84513513743759
model(84%),D,DE,-5.25456227434849,-5.13311000717271
model(84%),D,BC,-7.59957561083736,-7.67572044639659
model(84%),D,BC,-8.16767431161477,-8.29168866484131
model(84%),D,DE,-4.22048783270883,-4.01190168424509
model(84%),D,DE,-8.343610308047,-8.48244949941875
model(84%),B,BC,-9.16761882182859,-9.37589117693492
model(84%),B,DE,-8.56881877014293,-8.72663462954855
model(84%),E,DE,-5.79925426467938,-5.72369920307493
model(84%),E,DE,-5.78767052692462,-5.71113938856038
model(84%),E,DE,-7.93268757286768,-8.03690131428742
model(84%),D,DE,-6.30855673730627,-6.27591686575253
model(84%),B,BC,-8.66276476085912,-8.82849676099206
model(84%),B,BC,-9.08307096590622,-9.28421909228739
model(84%),B,BC,-5.70661716781349,-5.62325625638224
model(84%),B,BC,-3.31739752639042,-3.03271457060372
model(84%),D,DE,-6.26295153624393,-6.22646884833629
model(84%),D,DE,-7.68976153442484,-7.77350567738717
model(84%),B,BC,-8.58692367881601,-8.74626510630409
model(84%),D,DE,-7.58556569072757,-7.66053001290541
model(84%),D,DE,-2.84561149053349,-2.52117458011225
model(84%),D,DE,-8.53986793080552,-8.69524431496988
model(84%),B,BC,-7.19106888093173,-7.23279184561241
model(84%),D,DE,-6.79012513948955,-6.79806351095025
model(84%),B,BC,-8.01982780042658,-8.13138421074692
model(84%),B,BC,-7.10049632152169,-7.1345873998296
model(84%),B,BC,-7.51760298603309,-7.58684058873659
model(84%),B,DE,-4.18856320214155,-3.97728699882489
model(84%),B,BC,-8.58624406050779,-8.74552822153748
model(84%),D,DE,-7.30146764409449,-7.35249310416274
model(84%),D,DE,-7.08097029270197,-7.11341605553868
model(84%),D,DE,-8.60738301536431,-8.76844840133182
model(84%),D,DE,-2.46603546610317,-2.10961446351152
model(84%),D,DE,-6.09595595566501,-6.0454017729908
model(84%),B,BC,-8.40230157333754,-8.54608624787427
model(84%),B,DE,-7.55522657163192,-7.62763443839881
model(84%),B,DE,-8.33922991879248,-8.47770000683672
model(84%),B,BC,-7.95111342901196,-8.05687978240746
model(84%),D,BC,-5.70055497899319,-5.61668325129984
model(84%),D,DE,-8.03510770660092,-8.14795164272895
model(84%),D,DE,-6.67366840601411,-6.67179382128788
model(84%),B,BC,-5.3355738682455,-5.22094785488795
model(84%),D,DE,-6.17082654710844,-6.12658116094258
model(84%),D,DE,-6.87473577795454,-6.88980366836555
model(84%),B,BC,-3.99994207928324,-3.77277215510305
model(84%),B,BC,-9.0408475636654,-9.23843783311647
model(84%),B,BC,-4.67556795192419,-4.50532807282704
model(84%),D,DE,-7.01728259951689,-7.04436186679579
model(84%),B,BC,-6.18332737050387,-6.14013533718949
model(84%),B,BC,-7.04922563753381,-7.07899651072663
model(84%),D,DE,-0.75863482621974,-0.258343673979388
model(84%),D,DE,-4.46978337589903,-4.28220353741769
model(84%),D,DE,-5.12758926974313,-4.99543791721668
model(84%),D,DE,-5.08101857910324,-4.94494305548589
model(84%),D,DE,-7.90104898210113,-8.00259677114747
model(84%),D,DE,-8.86719063064563,-9.05014810193703
model(84%),E,BC,-2.40490242136215,-2.04333018473092
model(84%),B,BC,-7.33737901355841,-7.39143046177389
model(84%),B,BC,-7.27677844185686,-7.32572352363682
model(84%),D,DE,-5.40506124338398,-5.29629042231484
model(84%),D,DE,-7.65508170901582,-7.73590363703057
model(84%),A,AB,-9.1354584047062,-9.34102083695314
model(84%),D,DE,-2.88625563616405,-2.56524351028231
model(84%),D,BC,-7.11687026246074,-7.152341052875
model(84%),E,DE,-4.70040526175052,-4.53225824088366
model(84%),B,BC,-4.09585043962241,-3.8767620106884
model(84%),D,DE,-6.14417860075725,-6.09768778727936
model(84%),D,DE,-6.79265935076507,-6.80081126165344
model(84%),D,DE,-6.25677215526883,-6.21976877617433
model(84%),B,BC,-7.37295708105853,-7.43000643250532
model(84%),D,DE,-7.71530101878151,-7.8011971870802
model(84%),B,BC,-5.48281952523732,-5.38060082520254
model(84%),B,DE,-6.69258996786539,-6.69230976460508
model(84%),B,BC,-8.28653449497707,-8.42056432551348
model(84%),D,DE,-2.53211999988223,-2.1812674570546
model(84%),D,DE,-4.5477515910703,-4.3667415631668
model(84%),A,AB,-7.34281957850537,-7.39732946329093
model(84%),B,BC,-9.05634383619413,-9.25523986306125
model(84%),D,DE,-4.63482638200009,-4.46115350913161
model(84%),D,DE,-7.17928228304047,-7.22001207742306
model(84%),D,DE,-3.27795446330884,-2.98994792941422
model(84%),D,DE,-4.37332437111583,-4.17761663861304
model(84%),D,DE,-6.03833647331478,-5.98292711877595
model(84%),D,DE,-5.52162590042656,-5.4226771294731
model(84%),E,DE,-6.40014393909499,-6.37522145039765
model(84%),B,BC,-6.19285398380898,-6.15046468844013
model(84%),D,DE,-6.70464771139301,-6.70538352588812
model(84%),D,DE,-8.27932107330765,-8.41274308161955
model(84%),B,DE,-5.18031251646707,-5.05260376588122
model(84%),B,BC,-8.85623874943761,-9.0382733858937
model(84%),D,DE,-7.78848405328563,-7.88054682002637
model(84%),D,DE,-8.36020983164756,-8.50044774332474
model(84%),D,DE,-7.98964436694827,-8.09865744034463
model(84%),D,DE,-6.63958001328599,-6.63483304931349
model(84%),D,DE,-5.94964793213553,-5.88676544364469
model(84%),B,BC,-7.82790272878971,-7.92328701867578
model(84%),D,DE,-8.62464059494866,-8.78716015078081
model(84%),D,DE,-5.4753841039257,-5.37253887538214
model(84%),B,BC,-3.93109538579226,-3.69812425487477
model(84%),D,DE,-5.49561004343031,-5.39446910670634
model(84%),D,DE,-7.07275461142169,-7.10450809895542
model(84%),B,BC,-8.15694904913982,-8.28005966303228
model(84%),E,BC,-6.0425544268296,-5.9875004883479
model(84%),E,BC,-7.45060159528121,-7.51419348139719
model(84%),D,DE,-3.73388544404539,-3.4842968753874
model(84%),B,BC,-7.62675064056796,-7.70518531689608
model(84%),D,BC,-4.3722781162232,-4.17648222348171
model(84%),D,DE,-4.45109513141855,-4.26194057141768
model(84%),D,DE,-2.50263419867583,-2.14929710328744
model(84%),B,BC,-7.19814236798792,-7.2404613636279
model(84%),D,DE,-6.35607711507859,-6.3274414377964
model(84%),D,DE,-5.32464582540933,-5.2090989859015
model(84%),E,DE,-8.6983406115121,-8.86707032807888
model(84%),D,DE,-7.27330219962436,-7.32195436392582
model(84%),B,BC,-4.35236095533161,-4.15488678928325
model(84%),D,DE,-7.28348495000623,-7.33299514012018
model(84%),E,DE,-7.61367281119543,-7.69100551460346
model(84%),D,DE,-7.64119682952713,-7.72084878041804
model(84%),B,BC,-8.05440964984122,-8.16888001938952
model(84%),D,DE,-4.75810070337276,-4.59481525490219
model(84%),B,BC,-8.63331198306773,-8.79656221328128
model(84%),B,BC,-8.26482463194657,-8.39702513129375
model(84%),B,BC,-7.96374530436999,-8.07057605340623
model(84%),E,DE,-4.81991064508822,-4.66183346780875
model(84%),B,BC,-6.94109824723192,-6.96175801699624
model(84%),B,BC,-7.79376324123243,-7.88627084648511
model(84%),B,BC,-7.36445844081468,-7.42079167407859
model(84%),D,DE,-4.98392711810113,-4.83967040800787
model(84%),B,DE,-6.0311423135593,-5.9751267598564
model(84%),D,DE,-6.53537343406173,-6.52184574470048
model(84%),D,DE,-6.52211652959284,-6.50747177796439
model(84%),B,BC,-8.51035944885894,-8.66324936932262
model(84%),B,BC,-8.50298115080413,-8.65524935611761
model(84%),D,DE,-8.15346841195029,-8.27628573803342
model(84%),D,BC,-7.14888411532882,-7.18705247870596
model(84%),D,BC,-7.55119566275565,-7.62326387434747
model(84%),D,DE,-5.46416270668056,-5.36037193315873
model(84%),D,DE,-7.3340676481888,-7.38784007189173
model(84%),D,DE,-7.94548170351022,-8.05077351263544
model(84%),D,DE,-1.59973599604272,-1.17031828050225
model(84%),B,DE,-7.39170575463476,-7.45033491951849
model(84%),D,DE,-3.37152452243733,-3.09140245226786
model(84%),B,BC,-8.10139947876035,-8.21982933711323
model(84%),D,DE,-6.85819941080968,-6.87187390264733
model(84%),B,BC,-5.65962806112538,-5.57230772174667
model(84%),B,BC,-7.14772823357606,-7.18579919926173
model(84%),B,BC,-5.68419553305861,-5.5989453146468
model(84%),E,DE,-3.9585341566054,-3.72787508998662
model(84%),D,DE,-6.34407894236957,-6.31443226692864
model(84%),D,DE,-5.95613397654796,-5.89379801952633
model(84%),B,DE,-8.17288492294296,-8.29733833623194
model(84%),B,BC,-8.45240192849319,-8.60040819310393
model(84%),B,BC,-5.60200810236556,-5.50983255097868
model(84%),B,BC,-6.09729258941479,-6.0468510350793
model(84%),D,DE,-6.34731311258898,-6.31793895699054
model(84%),D,DE,-6.73247634048473,-6.73555706978099
model(84%),D,DE,-4.15046601266161,-3.93597963815042
model(84%),D,DE,-5.26058436124651,-5.13963953123749
model(84%),D,DE,-6.14465992037836,-6.09820966418052
model(84%),D,DE,-6.49017289367966,-6.47283648575696
model(84%),D,DE,-3.85968209829436,-3.62069349255623
model(84%),D,BC,-3.19046330276198,-2.89508452941355
model(84%),A,AB,-7.73195234721913,-7.81925160103753
model(84%),D,DE,-5.23020099337386,-5.10669597943346
model(84%),D,DE,-5.99936944078548,-5.94067661974769
model(84%),B,BC,-5.90557806826767,-5.83898213504596
model(84%),D,DE,-3.87436388002339,-3.63661240052565
model(84%),D,DE,-8.33137465427911,-8.46918283670222
model(84%),A,AB,-7.12306204627783,-7.15905457297562
model(84%),A,AB,-7.96094296002743,-8.06753757602582
model(84%),D,DE,-3.08387169939857,-2.7795112321413
model(84%),B,BC,-6.85782707700793,-6.87147019500248
model(84%),D,DE,-8.5730904300235,-8.73126623092844
model(84%),B,BC,-8.1389288996817,-8.26052108753011
model(84%),A,AB,-7.81944405284984,-7.91411559205229
model(84%),B,BC,-4.39760385416837,-4.20394197591828
model(84%),B,BC,-5.85986101890731,-5.78941284469462
model(84%),B,BC,-5.41489065753847,-5.3069480892252
model(84%),E,DE,-6.03339085623435,-5.97756477075794
model(84%),E,DE,-6.85065501443513,-6.8636937952334
model(84%),D,BC,-5.36465756861469,-5.2524822257247
model(84%),B,BC,-8.34134057388449,-8.47998851137827
model(84%),D,BC,-3.4161086755742,-3.13974338552647
model(84%),D,BC,-3.67353544904827,-3.41886162821882
model(84%),D,DE,-7.3210014930672,-7.37367292755368
model(84%),D,DE,-4.7575425291097,-4.59421004738115
model(84%),D,DE,-4.1975002440327,-3.98697709979559
model(84%),D,DE,-6.24980312537537,-6.21221251716179
model(84%),D,DE,-2.74315890133273,-2.41008906141861
model(84%),D,DE,-7.29125366161007,-7.34141846416525
model(84%),D,DE,-7.22522930389848,-7.26983071728621
model(84%),D,DE,-7.90408084397379,-8.00588410581962
model(84%),B,BC,-6.21785063540174,-6.17756762482707
model(84%),D,DE,-9.120423555247,-9.32471911082123
model(84%),B,BC,-5.36763582809179,-5.25571144131992
model(84%),D,DE,-5.90495602329128,-5.83830767489427
model(84%),D,BC,-2.99122694369911,-2.67905998126121
model(84%),B,BC,-4.90848363866224,-4.75786985898416
model(84%),D,DE,-3.8575487893228,-3.61838042525859
model(84%),D,DE,-7.83579113062955,-7.93184011837661
model(84%),D,DE,-7.05784685406198,-7.08834417404361
model(84%),D,DE,-6.32220852577725,-6.29071899047407
model(84%),D,DE,-2.62326600667936,-2.2800936704368
model(84%),B,BC,-8.22390812530668,-8.35266089024643
model(84%),D,BC,-7.10800085175328,-7.14272428187261
model(84%),E,DE,-6.99529714344622,-7.0205238573284
model(84%),D,DE,-5.35130799435503,-5.23800778059313
model(84%),D,DE,-6.17643465934845,-6.13266182773621
model(84%),D,DE,-6.57842187387693,-6.56852156132092
model(84%),B,BC,-7.43444423474542,-7.49667465839973
model(84%),D,DE,-6.28988372636043,-6.25567041690558
model(84%),D,DE,-6.78877926797953,-6.79660423270309
model(84%),D,DE,-8.02342996397409,-8.13528990224008
model(84%),D,DE,-2.67060797417528,-2.33142479887667
model(84%),B,AB,-7.03062031709381,-7.05882345616879
model(84%),B,DE,-7.47265911374699,-7.53810962543005
model(84%),B,BC,-6.53279245770515,-6.51904728836528
model(84%),D,DE,-5.16211196736636,-5.03286958977954
model(84%),D,DE,-6.27622958163858,-6.24086573738916
model(84%),D,DE,-7.27020899662088,-7.31860051935492
model(84%),D,DE,-7.08792888586265,-7.12096099839139
model(84%),E,DE,-5.84923707371133,-5.77789369742978
