---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnARMS
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnARMS
model(95%),D,DE,-3.45388468544985,-4.74248279843109
model(95%),C,DE,-5.26946473299406,-6.58657669111599
model(95%),D,DE,-1.74972931455828,-3.01156351679541
model(95%),C,BC,-3.72943470509541,-5.02236035549332
model(95%),C,DE,-4.29928731272552,-5.6011625487002
model(95%),C,DE,-6.1962245283521,-7.52789133098402
model(95%),C,DE,-4.29480823853078,-5.59661313024929
model(95%),D,DE,-4.60199100828856,-5.90862023256052
model(95%),D,DE,-5.20364957402334,-6.5197278992557
model(95%),C,BC,-3.77522309458784,-5.06886785569034
model(95%),C,DE,-3.81007427884517,-5.10426638087721
model(95%),D,DE,-4.81417554394153,-6.12413714510265
model(95%),C,DE,-4.43467432047934,-5.73867582137876
model(95%),D,DE,-1.80522979038026,-3.06793563249632
model(95%),E,DE,-2.17801280562757,-3.44657323795144
model(95%),C,BC,-4.09496120640775,-5.39362748282065
model(95%),C,DE,-3.08688531808907,-4.36971967356383
model(95%),C,BC,-2.48957205800607,-3.76302555592981
model(95%),D,DE,-4.95995492112167,-6.27220600028804
model(95%),D,DE,-2.53876734413598,-3.81299345837717
model(95%),C,BC,-4.29300430364658,-5.59478086440827
model(95%),D,DE,-3.57484221072056,-4.86533997232861
model(95%),D,DE,-0.672360300198754,-1.91727432682789
model(95%),C,BC,-3.86951714368552,-5.16464280116452
model(95%),D,DE,-3.58279115146359,-4.87341375188868
model(95%),C,BC,-2.71877582602004,-3.99582898938164
model(95%),C,BC,-1.6852669202572,-2.94608873489347
model(95%),C,BC,-4.00020640634063,-5.29738455024232
model(95%),B,BC,-2.75762872270519,-4.03529207424376
model(95%),D,DE,-2.30308247233381,-3.57360713482923
model(95%),D,DE,-2.37101380687161,-3.64260533698095
model(95%),D,DE,-4.77024127982263,-6.07951288948205
model(95%),C,BC,-2.6238068583727,-3.89936852570231
model(95%),D,DE,-4.60878472320948,-5.91552064337483
model(95%),C,DE,-3.46263731316763,-4.7513728869409
model(95%),C,DE,-2.29485166879337,-3.5652470657916
model(95%),C,BC,-1.9390141071445,-3.20382104378163
model(95%),D,DE,-4.40738246638016,-5.7109553462984
model(95%),C,DE,-3.78847880860001,-5.08233175186284
model(95%),D,DE,-4.08910808936833,-5.38768244206072
model(95%),C,DE,-3.75033386668444,-5.04358774026255
model(95%),C,BC,-4.4776288131979,-5.78230491820257
model(95%),E,DE,-3.01199681217444,-4.2936550370438
model(95%),B,BC,-2.7428090070593,-4.02023961365361
model(95%),D,DE,-4.18248752267241,-5.48252840761941
model(95%),C,DE,-2.29004995921794,-3.56036994494282
model(95%),D,DE,-2.56273344593985,-3.83733594992842
model(95%),D,DE,-3.16564698711363,-4.44971830156281
model(95%),D,DE,-3.70746176429424,-5.0000423277145
model(95%),D,DE,-3.72630191983833,-5.01917836956684
model(95%),C,BC,-2.70003400153238,-3.97679282288366
model(95%),B,BC,-2.63098835475436,-3.90666280811948
model(95%),C,DE,-3.50293747399335,-4.79230596535485
model(95%),D,DE,-1.69098865303544,-2.95190032799079
model(95%),D,DE,-3.79472546283698,-5.08867651035681
model(95%),C,BC,-4.12181106516751,-5.42089902098571
model(95%),C,DE,-3.04567185306647,-4.32785894742985
model(95%),C,BC,-3.87555793745091,-5.17077846612999
model(95%),D,DE,-3.65369830767211,-4.94543451125352
model(95%),D,DE,-1.95889628046787,-3.22401546839459
model(95%),D,DE,-0.84249482270575,-2.09008082705044
model(95%),C,BC,-3.64474532256755,-4.93634091872646
model(95%),C,BC,-2.97335416388782,-4.2544055025499
model(95%),D,DE,-4.89888212597037,-6.21017405149016
model(95%),D,DE,-4.57990323388266,-5.88618556770506
model(95%),C,BC,-4.24146265829919,-5.54242975296451
model(95%),D,DE,-1.70909233950037,-2.97028833445198
model(95%),D,DE,-2.86261349479028,-4.14192564145491
model(95%),C,BC,-3.3390710123673,-4.62586596646346
model(95%),D,DE,-4.9289928360632,-6.24075765294673
model(95%),D,DE,-4.15168747700757,-5.45124464451474
model(95%),D,DE,-2.64291123452744,-3.91877293777336
model(95%),D,DE,-2.31872177860287,-3.58949205778573
model(95%),C,BC,-5.09264531121781,-6.40698030469023
model(95%),C,BC,-4.27059038904708,-5.57201493729863
model(95%),C,DE,-2.70288276176728,-3.97968632314988
model(95%),C,DE,-3.44883635415695,-4.73735518264898
model(95%),C,BC,-4.57192825611558,-5.87808534220717
model(95%),D,DE,-3.62846284082611,-4.91980271916994
model(95%),D,DE,-4.09510929156339,-5.39377789366675
model(95%),D,DE,-2.82809480139911,-4.10686482893264
model(95%),D,DE,-3.10714001578722,-4.39029247307981
model(95%),C,BC,-4.86285094817422,-6.17357700086163
model(95%),D,DE,-3.65358492662805,-4.94531934955014
model(95%),C,BC,-1.8930431413942,-3.15712809995047
model(95%),C,DE,-3.49647379895367,-4.78574077772729
model(95%),C,DE,-2.95086796008785,-4.23156615093151
model(95%),D,DE,-3.94057647017898,-5.23681812066208
model(95%),C,BC,-4.42186907407642,-5.72566946744913
model(95%),D,DE,-4.38850403787858,-5.69178043040838
model(95%),D,DE,-3.70621944221485,-4.99878049485703
model(95%),D,DE,-4.33807933042605,-5.64056379846786
model(95%),D,DE,-2.90623532681586,-4.18623255820855
model(95%),D,DE,-3.58020741231786,-4.87078943489127
model(95%),C,DE,-4.41295311674658,-5.71661348422126
model(95%),C,BC,-2.55220432356987,-3.82664146676087
model(95%),C,DE,-4.15911222227804,-5.45878599606602
model(95%),C,BC,-5.13768558742803,-6.45272794241981
model(95%),C,BC,-3.52389424655305,-4.81359186588014
model(95%),D,DE,-1.45970963777766,-2.71698905535373
model(95%),C,DE,-3.06869586605059,-4.35124455457317
model(95%),D,DE,-3.46928637080328,-4.75812636861448
model(95%),D,DE,-4.38458644299966,-5.68780130935558
model(95%),D,DE,-4.30088792343398,-5.60278829714133
model(95%),C,DE,-3.26930250048682,-4.55500173393649
model(95%),B,AB,-5.28584716924217,-6.60321641497356
model(95%),D,DE,-2.9801885843926,-4.26134725823286
model(95%),D,DE,-3.43858999706626,-4.72694790561442
model(95%),D,DE,-4.03247591337101,-5.33016085273318
model(95%),D,DE,-0.434193212352145,-1.67536680381311
model(95%),D,DE,-2.11911595243444,-3.38675140447253
model(95%),D,DE,-2.53778948464297,-3.81200024151438
model(95%),C,DE,-1.74360341944993,-3.00534141396287
model(95%),D,DE,-4.32563692898435,-5.62792598801164
model(95%),D,DE,-4.06602402907568,-5.36423584456059
model(95%),C,DE,-3.20738618380304,-4.4921130160259
model(95%),C,DE,-3.42778502284381,-4.71597323831666
model(95%),D,DE,-4.77768137491504,-6.08706983192558
model(95%),D,DE,-2.52099824929831,-3.79494529833432
model(95%),C,DE,-1.48762277873769,-2.74534057466002
model(95%),C,DE,-2.84849346589658,-4.12758385625925
model(95%),D,DE,-3.06461030673555,-4.34709483118793
model(95%),C,BC,-3.95117140542442,-5.24757945030212
model(95%),C,BC,-2.59055944814869,-3.86559896196172
model(95%),D,DE,-2.07495750114681,-3.3418994408039
model(95%),D,DE,-5.25659536294982,-6.57350520647758
model(95%),C,BC,-2.21510017379036,-3.48424306650968
model(95%),C,DE,-2.55110343746302,-3.82552329114039
model(95%),C,DE,-3.94764032573908,-5.24399291469818
model(95%),D,DE,-3.25408465545323,-4.53954489130142
model(95%),C,BC,-4.48693005282695,-5.79175223462221
model(95%),C,DE,-3.08556369891882,-4.36837729824768
model(95%),D,DE,-1.95482381458565,-3.21987904407569
model(95%),C,DE,-2.16612989574507,-3.4345037059188
model(95%),C,BC,-1.64822715764468,-2.90846725953487
model(95%),C,BC,-2.00122010994872,-3.26700399735879
model(95%),D,DE,-2.78813115887378,-4.06627355386874
model(95%),C,BC,-2.75953734661325,-4.03723067325901
model(95%),D,DE,-1.68461391933368,-2.94542547853273
model(95%),C,DE,-2.64879588495563,-3.92475000715672
model(95%),C,DE,-4.52955305169806,-5.83504463145838
model(95%),C,BC,-2.46239356515154,-3.73542022244248
model(95%),C,BC,-2.59638964103121,-3.87152071853885
model(95%),C,BC,-4.01523732993486,-5.3126515358203
model(95%),C,BC,-4.21937204241264,-5.51999220200269
model(95%),C,BC,-3.68150710220253,-4.97368004536029
model(95%),D,DE,-4.6188435943974,-5.92573749002393
model(95%),D,DE,-2.6862780907582,-3.96282087431478
model(95%),D,DE,-4.0943374436609,-5.39299392382472
model(95%),D,DE,-1.94274867893108,-3.20761426734825
model(95%),D,DE,-4.51074621217938,-5.81594242886257
model(95%),C,DE,-1.65270110897179,-2.91301147466307
model(95%),C,BC,-1.93747429067296,-3.20225704435629
model(95%),D,DE,-3.66795731882887,-4.95991746144097
model(95%),D,DE,-4.48342000594287,-5.78818706214152
model(95%),C,BC,-3.22726965099352,-4.51230875482627
model(95%),C,DE,-3.77321301973497,-5.06682621243422
model(95%),D,DE,-3.97377311972592,-5.27053612652468
model(95%),D,DE,-3.75948948637817,-5.05288714977291
model(95%),C,DE,-4.04225570155781,-5.34009423335797
model(95%),C,DE,-2.38604787999812,-3.6578755215549
model(95%),D,DE,-2.78688131519722,-4.06500408128675
model(95%),C,BC,-3.92041125276507,-5.21633620672611
model(95%),D,DE,-3.01092350939719,-4.29256487795156
model(95%),D,DE,-2.71321899524227,-3.9901848880853
model(95%),D,DE,-5.66380043800507,-6.98710547323276
model(95%),B,BC,-3.78747436499966,-5.08131153338696
model(95%),C,BC,-5.25778643656359,-6.57471498600775
model(95%),C,BC,-3.43433676388778,-4.72262787503289
model(95%),C,BC,-3.81988661400188,-5.11423281962495
model(95%),D,DE,-3.92870727213014,-5.22476251580866
model(95%),C,BC,-4.29002788610212,-5.59175770196316
model(95%),C,BC,-2.99589515449048,-4.27730050140256
model(95%),D,DE,-3.08336099139165,-4.36613999700409
model(95%),C,BC,-2.78774971754531,-4.06588612197049
model(95%),C,DE,-0.819144760511963,-2.0663640500658
model(95%),D,DE,-3.65640526552084,-4.94818398211456
model(95%),C,DE,-4.10463563847653,-5.40345385270027
model(95%),C,DE,-4.78096499656501,-6.09040502314382
model(95%),C,DE,-3.36108981234119,-4.64823057363737
model(95%),C,BC,-4.71564379311215,-6.02405794441646
model(95%),D,DE,-3.96697803634583,-5.26363432575942
model(95%),C,BC,-3.73501803263979,-5.02803136969033
model(95%),D,DE,-4.06800251764827,-5.36624540547111
model(95%),D,DE,-3.47328769131075,-4.76219053021423
model(95%),E,DE,-3.62191041145966,-4.91314738332106
model(95%),D,DE,-4.72260624088954,-6.03112973805167
model(95%),D,DE,-2.00687271065621,-3.27274537266007
model(95%),D,DE,-4.28756725725895,-5.5892584287265
model(95%),C,DE,-2.8350944775057,-4.11397443557124
model(95%),D,DE,-4.57988368056535,-5.88616570730117
model(95%),C,BC,-4.67073840040935,-5.97844730855171
model(95%),C,BC,-4.39312639072886,-5.69647537771879
model(95%),C,BC,-3.50815721987899,-4.79760768781104
model(95%),C,DE,-1.18254319209511,-2.43546968614073
model(95%),D,DE,-3.29564702828435,-4.58176000487189
model(95%),C,DE,-4.39711660914637,-5.70052826286927
model(95%),C,BC,-3.22487416112346,-4.50987564357605
model(95%),C,DE,-4.7271262912292,-6.03572077618147
model(95%),D,DE,-4.85107705764098,-6.16161820033678
model(95%),D,DE,-4.88226897163786,-6.19329998610028
model(95%),C,DE,-3.69145884478314,-4.98378808093785
model(95%),C,DE,-3.29619502390311,-4.58231660681028
model(95%),C,DE,-3.6606141154683,-4.95245893242249
model(95%),C,DE,-5.01405592626119,-6.32715666649571
model(95%),C,DE,-4.01668055745064,-5.3141174293518
model(95%),C,BC,-2.54340088751294,-3.81769977196246
model(95%),E,DE,-2.54673598163578,-3.82108724403332
model(95%),D,DE,-2.59115302345932,-3.86620185942509
model(95%),C,BC,-3.67201382834539,-4.96403767879804
model(95%),D,DE,-3.29880431642463,-4.58496687850151
model(95%),D,DE,-2.30951605550002,-3.58014175798778
model(95%),D,DE,-3.13106834820308,-4.41459660207149
model(95%),D,DE,-4.74120072943047,-6.05001625467885
model(95%),D,DE,-4.01162082114889,-5.30897822944416
model(95%),D,DE,-2.46692142804605,-3.740019195824
model(95%),C,DE,-3.19428869955358,-4.47880983462851
model(95%),E,DE,-4.20696166011744,-5.50738691355649
model(95%),C,DE,-1.6206969184254,-2.88050465547504
model(95%),C,BC,-3.81729676133165,-5.11160229308959
model(95%),C,DE,-4.07881584409939,-5.37722855617002
model(95%),D,DE,-2.23715682340713,-3.50664611775845
model(95%),D,DE,-3.78192127648573,-5.07567123312704
model(95%),D,DE,-4.47271661012963,-5.77731556855088
model(95%),D,DE,-3.38155477824812,-4.66901694364293
model(95%),D,DE,-3.00512036138511,-4.28667059098696
model(95%),C,BC,-4.25103317354971,-5.55215057400306
model(95%),C,DE,-3.61622852503169,-4.90737626236447
model(95%),C,DE,-3.34081141187365,-4.62763369909791
model(95%),C,DE,-5.71736690424648,-7.04151320556168
model(95%),D,DE,-2.42480942555329,-3.69724582060947
model(95%),C,BC,-4.36123759382446,-5.66408576444009
model(95%),B,BC,-4.63835335961885,-5.94555365783282
model(95%),C,BC,-3.66433217846483,-4.95623538792705
model(95%),C,BC,-2.47755111491321,-3.75081582286305
model(95%),D,DE,-3.10858031576714,-4.39175539309824
model(95%),C,BC,-5.18866869523698,-6.50451174444372
model(95%),E,DE,-3.32116616704631,-4.60767992396395
model(95%),D,DE,-3.96813528328075,-5.26480974735976
model(95%),D,DE,-5.16260656984268,-6.47804031106625
model(95%),D,DE,-4.38604175110136,-5.68927947319967
model(95%),D,DE,-3.27025703853857,-4.55597126309272
model(95%),D,DE,-3.60346328328267,-4.89441054136536
model(95%),D,DE,-3.98270094940754,-5.27960416856065
model(95%),D,DE,-3.42964894385456,-4.71786643237166
model(95%),C,DE,-4.53602081351272,-5.84161397004408
model(95%),D,DE,-4.35866384970637,-5.66147159944311
model(95%),D,DE,-3.98736411091782,-5.28434056543466
model(95%),D,DE,-3.29902842047657,-4.58519450212739
model(95%),D,DE,-3.10423917248865,-4.38734607178081
model(95%),C,BC,-3.06815011469115,-4.35069023214039
model(95%),C,BC,-2.90024178663556,-4.18014488894989
model(95%),D,DE,-3.3561848523203,-4.64324858078575
model(95%),D,DE,-2.06481389435371,-3.33159652776944
model(95%),D,DE,-2.02257781079981,-3.28869712278973
model(95%),D,DE,-4.15535244852545,-5.45496717473429
model(95%),C,BC,-4.71420656720824,-6.02259814675269
model(95%),D,DE,-2.41830351465324,-3.69063773380362
model(95%),C,BC,-4.18985101675927,-5.49000754603183
model(95%),E,DE,-2.98824903588608,-4.26953429982957
model(95%),E,DE,-2.83183905548255,-4.11066788685745
model(95%),C,BC,-3.19328151217422,-4.47778682928232
model(95%),C,DE,-4.96814324492361,-6.28052292243912
model(95%),C,BC,-4.75587296999876,-6.06491892408227
model(95%),D,DE,-0.962988571732214,-2.2124669410568
model(95%),D,DE,-4.3664087431812,-5.6693381271546
model(95%),C,BC,-2.28844157665886,-3.55873630259347
model(95%),C,BC,-4.86306606343152,-6.17379549452306
model(95%),C,BC,-3.99135379486588,-5.28839290772181
model(95%),D,DE,-4.44747358992775,-5.75167610448529
model(95%),D,DE,-0.938759978214824,-2.18785783533645
model(95%),D,DE,-2.81749712395047,-4.09610071402286
model(95%),D,DE,-1.9458663876947,-3.2107809400036
model(95%),D,DE,-2.55866915165403,-3.83320782554158
model(95%),D,DE,-4.10928555793462,-5.4081767995545
model(95%),C,BC,-5.42912836062214,-6.74874785012995
model(95%),D,DE,-3.41209225372489,-4.70003401287152
model(95%),C,DE,-4.57033030180819,-5.87646229188612
model(95%),D,DE,-2.49626056211825,-3.76981910359033
model(95%),D,DE,-2.84279024893542,-4.12179106977156
model(95%),C,BC,-3.83751445819565,-5.13213751067005
model(95%),C,BC,-4.34507472565721,-5.64766905699951
model(95%),C,BC,-2.78745773019212,-4.0655895489301
model(95%),C,DE,-3.37840158589173,-4.66581423012185
model(95%),C,BC,-5.12076483307503,-6.43554144612393
model(95%),D,DE,-2.83409428439365,-4.11295853433795
model(95%),C,DE,-2.03997727651789,-3.306369848655
model(95%),D,DE,-1.402700858566,-2.65908494822508
model(95%),C,BC,-3.0555154020785,-4.33785709024928
model(95%),D,DE,-1.95019164563021,-3.21517412649733
model(95%),D,DE,-4.88449832254737,-6.1955643491629
model(95%),C,DE,-1.76746183600845,-3.02957452906248
model(95%),D,DE,-3.92808586694064,-5.22413135139573
model(95%),C,DE,-2.94506519199585,-4.22567224985367
model(95%),C,BC,-4.53579892597938,-5.84138859774741
model(95%),D,DE,-4.56287886341362,-5.86889382799287
model(95%),C,DE,-4.81489211625013,-6.1248649712427
model(95%),D,DE,-5.04490851044727,-6.35849379324374
model(95%),D,DE,-4.07522674228797,-5.37358308719738
model(95%),C,BC,-4.00170199013273,-5.29890362231009
model(95%),D,DE,-4.45764904555388,-5.76201136654152
model(95%),C,BC,-3.57569089242377,-4.86620198265299
model(95%),C,BC,-1.82796719725877,-3.0910301323598
model(95%),C,BC,-3.54698019555662,-4.83704038175357
model(95%),D,DE,-1.28182241927394,-2.5363081023585
model(95%),D,DE,-5.19049446659464,-6.50636618970194
model(95%),D,DE,-3.54847466938127,-4.83855832642175
model(95%),D,DE,-3.58098114392076,-4.87157531801739
model(95%),C,BC,-4.71335854322201,-6.02173680447479
model(95%),C,DE,-2.19521826478778,-3.46404891036869
model(95%),D,DE,-4.37985810893975,-5.68299871639128
model(95%),D,DE,-4.88045082474358,-6.19145328504831
model(95%),C,BC,-2.79732291733689,-4.07560966971105
model(95%),C,DE,-4.06341163620731,-5.36158242383129
model(95%),D,DE,-4.43254934005795,-5.73651746795201
model(95%),C,BC,-3.71260021443293,-5.00526147766684
model(95%),D,DE,-3.86203615667033,-5.15704432458695
model(95%),D,DE,-2.87271865471767,-4.15218950381224
model(95%),C,BC,-3.03411238879413,-4.31611794074928
model(95%),C,BC,-2.50644528406355,-3.78016377749409
model(95%),D,DE,-1.80618690589184,-3.06890777959161
model(95%),C,BC,-1.47346319795965,-2.73095861641417
model(95%),E,DE,-4.28979852181376,-5.59152473548838
model(95%),C,BC,-1.95267251528606,-3.21769395843043
model(95%),D,DE,-3.63427871842566,-4.9257099356413
model(95%),C,BC,-3.77353135345944,-5.06714954561797
model(95%),C,BC,-4.57751450868889,-5.88375932737096
model(95%),C,DE,-4.11809624991858,-5.41712586423492
model(95%),D,DE,-4.2716579382473,-5.57309925245341
model(95%),D,DE,-4.43708411724096,-5.74112346421154
model(95%),C,DE,-3.80146121943784,-5.0955180526105
model(95%),D,DE,-3.43789800396129,-4.72624504469656
model(95%),D,DE,-4.51496065222462,-5.82022305706126
model(95%),D,DE,-1.80897844708604,-3.07174316218703
model(95%),B,AB,-0.727470228855773,-1.97324976178609
model(95%),D,DE,-3.74943996527842,-5.04267980005593
model(95%),C,BC,-4.17683900568834,-5.4767911801768
model(95%),C,DE,-4.35047164001461,-5.65315073037396
model(95%),C,BC,-3.05673662005817,-4.33909748756527
model(95%),D,DE,-4.90139979752164,-6.2127312632957
model(95%),C,BC,-1.25178026122325,-2.50579412955996
model(95%),D,DE,-5.40685944666017,-6.72612920090567
model(95%),D,DE,-2.55414803992642,-3.82861570935462
model(95%),C,BC,-2.64366440518078,-3.91953793703839
model(95%),D,DE,-4.08030314940386,-5.37873921973576
model(95%),D,DE,-3.357662649614,-4.64474958701659
model(95%),C,BC,-5.15659035380074,-6.47192960981955
model(95%),C,BC,-2.40042499241915,-3.67247842779741
model(95%),D,DE,-3.26986395888186,-4.55557201008526
model(95%),D,DE,-5.07909577511392,-6.39321797192408
model(95%),E,DE,-2.82193330111127,-4.10060656173812
model(95%),D,DE,-4.29549564790076,-5.59731133544419
model(95%),D,DE,-2.6626782598985,-3.93885040602525
model(95%),D,DE,-4.45761136256448,-5.76197309173745
model(95%),C,DE,-4.35522249508677,-5.65797619804501
model(95%),C,BC,-4.04464439075234,-5.34252043712746
model(95%),C,BC,-2.96465684718517,-4.24557159371961
model(95%),C,DE,-2.66974119289093,-3.94602426300467
model(95%),D,DE,-4.07310885895511,-5.37143194231956
model(95%),D,DE,-2.89065017458449,-4.17040263978368
model(95%),C,DE,-3.62836334873694,-4.91970166454871
model(95%),D,DE,-3.2614549673025,-4.5470309545498
model(95%),C,DE,-4.3114687215253,-5.613535267602
model(95%),C,DE,-3.48414326242208,-4.77321658902948
model(95%),D,DE,-4.20973253260649,-5.51020130284292
model(95%),D,DE,-2.8187161824885,-4.09733891798299
model(95%),C,BC,-4.47151425306356,-5.7760943283608
model(95%),D,DE,-2.00736550847067,-3.27324590990777
model(95%),C,BC,-1.23591218415839,-2.48967684294208
model(95%),D,DE,-2.90360806314975,-4.18356403313431
model(95%),C,DE,-3.17973922544786,-4.46403185974582
model(95%),D,DE,-1.48903333047582,-2.74677327923788
model(95%),C,BC,-3.44875114092472,-4.73726863113541
model(95%),C,BC,-1.47408786220212,-2.73159309106379
model(95%),D,DE,-3.31339827600129,-4.5997900375034
model(95%),D,DE,-4.10781628891486,-5.4066844555349
model(95%),D,DE,-2.36195231477051,-3.63340153334539
model(95%),C,DE,-3.68952875791838,-4.98182768188825
model(95%),C,BC,-4.43085973797392,-5.7348013305179
model(95%),E,DE,-4.29696699374013,-5.59880578890003
model(95%),D,DE,-4.6576303004744,-5.96513334474855
model(95%),D,DE,-2.54561312331192,-3.81994675112022
model(95%),C,BC,-3.31666535908619,-4.60310843041696
model(95%),C,DE,-4.37630437402921,-5.67938916975983
model(95%),C,DE,-4.59602460394108,-5.90256012530535
model(95%),D,DE,-4.54075132856903,-5.84641877825752
model(95%),C,DE,-3.11195014066156,-4.39517814139051
model(95%),C,BC,-2.34682662087688,-3.61803828909207
model(95%),C,BC,-3.01105322094506,-4.29269662663076
model(95%),C,BC,-3.17932084252813,-4.46360690608534
model(95%),C,BC,-4.31874983194154,-5.62093072850096
model(95%),D,DE,-3.42862439223303,-4.71682579007634
model(95%),D,DE,-3.34050322622952,-4.627320673371
model(95%),C,DE,-3.56914508287468,-4.85955337058629
model(95%),C,BC,-3.32904045709775,-4.61567788043673
model(95%),D,DE,-3.76235848282234,-5.05580120405985
model(95%),D,DE,-2.55331755572354,-3.82777218232393
model(95%),D,DE,-5.43149782838789,-6.75115453059642
model(95%),D,DE,-3.62408560660906,-4.91535674010256
model(95%),C,DE,-4.59030825194945,-5.89675399750036
model(95%),D,DE,-4.73600408802492,-6.04473799956065
model(95%),B,BC,-4.79708034421297,-6.10677346375116
model(95%),C,DE,-1.72515887661511,-2.98660719795236
model(95%),D,DE,-4.11337920734511,-5.41233474009085
model(95%),D,DE,-3.96314971699926,-5.2597458823191
model(95%),D,DE,-3.74151208844068,-5.03462741521165
model(95%),D,DE,-4.01150997301555,-5.30886564043109
model(95%),D,DE,-4.59216181918762,-5.89863667517586
model(95%),C,DE,-1.82293900121984,-3.0859229680576
model(95%),D,DE,-3.43843465550795,-4.7267901244032
model(95%),D,DE,-1.48575724140767,-2.74344573890132
model(95%),D,DE,-2.8564317924449,-4.13564685492774
model(95%),D,DE,-1.16781310636095,-2.420508263108
model(95%),D,DE,-4.28593478961737,-5.5876003230363
model(95%),D,DE,-4.02760660504524,-5.32521507148971
model(95%),E,DE,-4.3220875167322,-5.6243208319263
model(95%),D,DE,-3.03011962880632,-4.31206247411291
model(95%),D,DE,-2.94925097655601,-4.22992377253037
model(95%),D,DE,-5.03444121728465,-6.34786211031671
model(95%),C,DE,-2.61203887699343,-3.88741572713521
model(95%),C,BC,-3.10417237032831,-4.38727822048663
model(95%),E,DE,-3.34693992487531,-4.63385846093801
model(95%),D,DE,-2.37727112078799,-3.64896092256552
model(95%),B,BC,-4.3255030871036,-5.62779004413232
model(95%),C,BC,-4.20433306843544,-5.50471703960976
model(95%),C,DE,-3.84208028620358,-5.13677504541045
model(95%),D,DE,-2.54550404421502,-3.81983595892646
model(95%),C,BC,-3.15154202516598,-4.43539181994092
model(95%),D,DE,-3.65317255032051,-4.94490049683624
model(95%),D,DE,-3.61436302143523,-4.90548146086913
model(95%),D,DE,-3.59167680730754,-4.88243895774314
model(95%),C,BC,-0.720520433464798,-1.96619081924415
model(95%),C,BC,-2.62060584568371,-3.89611724082608
model(95%),C,DE,-3.56816069249882,-4.85855352027257
model(95%),C,BC,-3.65245473952999,-4.9441714127638
model(95%),C,BC,-2.39177578052257,-3.66369337926343
model(95%),D,DE,-2.45785077409576,-3.73080608645159
model(95%),D,DE,-4.68483545335381,-5.99276575695881
model(95%),D,DE,-0.0797389860619204,-1.31534584256588
model(95%),C,BC,-3.79951137111599,-5.0935375817484
model(95%),C,BC,-0.969362960646973,-2.21894144031295
model(95%),C,BC,-4.72026819277075,-6.02875497068049
model(95%),C,DE,-4.01070949785893,-5.30805259374137
model(95%),C,BC,-5.79678533071322,-7.12217890543652
model(95%),C,DE,-2.51271733771763,-3.78653433430525
model(95%),C,DE,-3.42664850677102,-4.71481887315848
model(95%),D,DE,-4.35016133372285,-5.65283555069447
model(95%),C,DE,-3.65850782922056,-4.95031956676305
model(95%),C,DE,-4.51726311786785,-5.82256168313095
model(95%),D,DE,-3.48270906092612,-4.77175986327224
model(95%),C,DE,-3.86301550555025,-5.1580390542276
model(95%),C,BC,-4.90148655563105,-6.21281938394889
model(95%),D,DE,-3.81367194595961,-5.1079205496717
model(95%),C,BC,-4.07756520918698,-5.37595827992576
model(95%),D,DE,-4.27466998051889,-5.57615859911514
model(95%),D,DE,-4.09183539799708,-5.39045258331257
model(95%),C,BC,-2.50810646239228,-3.78185104477531
model(95%),C,DE,-4.73410526163152,-6.04280935193089
model(95%),D,DE,-2.71987671042944,-3.99694716327801
model(95%),C,BC,-3.37946612118202,-4.66689548403298
model(95%),C,DE,-4.22399725460286,-5.52469005355922
model(95%),C,DE,-4.764965646077,-6.0741544014421
model(95%),C,DE,-2.78012146443311,-4.05813806646884
model(95%),D,DE,-4.65669993227825,-5.96418836503764
model(95%),C,BC,-2.49910220696027,-3.77270537671579
model(95%),C,BC,-3.05415136570195,-4.33647163156086
model(95%),C,DE,-3.80181842469382,-5.09588086780661
model(95%),D,DE,-1.82249984330506,-3.08547691312895
model(95%),D,DE,-3.94587787575251,-5.24220278527877
model(95%),C,DE,-3.37448938030142,-4.66184058299691
model(95%),C,BC,-2.95508519507743,-4.2358496179694
model(95%),D,DE,-4.45681317638796,-5.76116236997646
model(95%),C,BC,-1.45263293638168,-2.70980121373676
model(95%),C,BC,-4.56531779916545,-5.87137106744628
model(95%),C,BC,-3.49177786961091,-4.78097109839909
model(95%),C,BC,-5.1885924587678,-6.50443431067404
model(95%),D,DE,-3.32085396168621,-4.60736281539107
model(95%),C,BC,-1.75292991401428,-3.01481438194879
model(95%),C,BC,-3.9945662444886,-5.29165580914982
model(95%),C,DE,-4.86650553281902,-6.17728898108133
model(95%),D,DE,-1.67404012492862,-2.93468562175183
model(95%),C,BC,-3.53187469831332,-4.82169765134077
model(95%),C,BC,-4.25893977979426,-5.56018135419761
model(95%),D,DE,-4.41175565013537,-5.71539721129107
model(95%),C,BC,-2.98537294467394,-4.2666130393507
model(95%),C,DE,-2.87884655304181,-4.15841364132125
model(95%),D,DE,-3.21961866468369,-4.50453760910011
model(95%),D,DE,-0.560793057647697,-1.80395491087022
model(95%),C,DE,-2.06199871774486,-3.32873713856309
model(95%),D,DE,-4.54058441264887,-5.84624924090807
model(95%),C,DE,-4.83409457854428,-6.14436900990464
model(95%),C,DE,-3.56941604865571,-4.85982859190887
