---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:40
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: A
    type: numeric
  - name: LnA
    type: numeric
  - name: LnIA
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,A,LnA,LnIA
data,D,0.0790409280061483,-2.53778948464297,-1.77164899186842
data,C,0.00698091467073901,-4.96457532913991,-6.38395063706694
data,C,0.0138212682403533,-4.281546696376,-4.83513859655091
data,C,0.0749780820005677,-2.59055944814869,-2.82784702764175
data,D,0.0103082117448525,-4.57481444460512,-6.80451178977785
data,C,0.157340659896733,-1.84934201600866,-1.84196938155838
data,C,0.0119447681527293,-4.42746190795914,-4.8367348932998
data,C,0.0450988881556831,-3.09889768564473,-3.57266751796069
data,D,0.0146566415520021,-4.22286169799081,-6.40565107746345
data,C,0.0252727877398232,-3.6780270455098,-4.13016208778653
data,D,0.0151877475900689,-4.18726625578749,-4.73406515298779
data,C,0.0106707967516949,-4.54024454431995,-5.04898257822502
data,E,0.0309448561031489,-3.47554849388568,-3.26665373171461
data,C,0.0457042631936934,-3.08556369891882,-3.55372600349799
data,D,0.10284612744303,-2.27452131606623,-2.37696839421419
data,C,0.0356829894012328,-3.33308119111315,-4.17685261643657
data,C,0.00962876221089587,-4.64300059612749,-6.50429004863637
data,C,0.0498005043016305,-2.99973016846404,-3.0160835572554
data,C,0.269488821210913,-1.31122836923027,0.793295920294131
data,C,0.0094067152023599,-4.66633146152664,-5.60700980152971
data,D,0.114893768661154,-2.16374732831214,-0.971756514646363
data,C,0.0707363364878936,-2.64879588495563,-1.57336507765094
data,D,0.185380176127739,-1.68534655644461,-1.12720904222959
data,B,0.242373077438066,-1.41727709762998,0.267172342410871
data,C,0.0253097741809086,-3.67656462659416,-3.88715158831247
data,C,0.0230793006688692,-3.76881913811026,-5.67750940403425
data,C,0.00616900802807407,-5.08821722739804,-7.40320377004986
data,C,0.00966215549747418,-4.63953851926444,-7.35219952214998
data,C,0.124221587494904,-2.08568831222805,-2.21933980770394
data,E,0.00809409936838524,-4.81661995580802,-5.96941558642895
data,C,0.0574498179608421,-2.85684344334614,-2.83089273414217
data,C,0.0149062872782475,-4.20597219004985,-5.56092980457536
data,B,0.0417124487594857,-3.17695566332648,-3.18057021267967
data,D,0.00992858337341462,-4.6123374723897,-5.51066429344277
data,C,0.0102258472209626,-4.58283672268993,-7.60000981868926
data,D,0.00935929786168785,-4.67138500608332,-6.17565198776061
data,D,0.0247782735867633,-3.69778807483032,-3.60296591542208
data,C,0.00851071702398173,-4.76642908330915,-7.14121316822534
data,D,0.00769044190590146,-4.86777703210894,-7.79900732116115
data,D,0.0616130663295107,-2.78688131519722,-2.51234692851443
data,C,0.00442607586266372,-5.42024189726888,-8.0131073131597
data,C,0.0631342195957639,-2.76249234904911,-2.98600490291034
data,D,0.0240892717175281,-3.72598869454634,-4.56239396845672
data,C,0.0952318156302263,-2.35144119521997,-3.58493837137611
data,C,0.281099716220429,-1.26904581060261,-0.425054926767461
data,C,0.193656330534772,-1.64167018295528,-0.604701843907627
data,D,0.00779682492618586,-4.85403868890371,-8.4609287450443
data,C,0.0380462052724065,-3.26895392967655,-3.35597513008263
data,D,0.0126649194012139,-4.36891935944816,-6.16130016080227
data,C,0.103305636474302,-2.27006334021827,-2.84301214491223
data,C,0.061712295693504,-2.78527208602036,-2.15247450520501
data,D,0.0449346814149064,-3.10254536780666,-4.8631305455263
data,D,0.0359175563746088,-3.32652906752237,-4.40932939434528
data,E,0.0677022112660834,-2.69263643687822,-1.21660821908419
data,C,0.0499139405991352,-2.99745494451725,-2.99663857925132
data,C,0.0615595846232174,-2.78774971754531,-2.94806532513708
data,D,0.0455157915721491,-3.08969594571947,-3.26287569446684
data,C,0.0230128323860381,-3.77170328881022,-4.5892780803376
data,D,0.129935484924019,-2.04071722152442,-1.33978719264395
data,D,0.0697298632872028,-2.66312659835342,-4.06097334577938
data,D,0.0251488196626639,-3.68294431543976,-3.53918904881809
data,D,0.0283619874050361,-3.56270550202192,-4.57388542745688
data,C,0.12903697177691,-2.04765631276145,-0.640739216888221
data,D,0.00851167668672969,-4.76631633033617,-6.68075455994665
data,C,0.0131167199927564,-4.33386752727364,-6.04461617289655
data,C,0.0117383091680274,-4.44489749812084,-5.42014354535573
data,C,0.0185280102038453,-3.98847162686603,-4.90564205298235
data,C,0.0569133174958383,-2.86622591434202,-3.88774392517549
data,C,0.528429445936341,-0.637845981284931,1.3545237245506
data,C,0.0527398041683445,-2.94238481121625,-3.14007466199013
data,D,0.1693791868412,-1.77561536829605,-0.359305142186682
data,D,0.0102355022696079,-4.58189298734478,-4.84803667085749
data,A,0.7473170514078,-0.291265750953334,1.17289378008081
data,C,0.0320511443108367,-3.44042239232657,-4.30016224076728
data,D,0.0295693740273081,-3.52101611452315,-5.35244277602888
data,D,0.00474288658339178,-5.35110934479263,-8.22883253199229
data,D,0.0128719759707906,-4.35270273607514,-5.17768018742717
data,C,0.0883916621681053,-2.42597763315222,-0.877978406743937
data,E,0.0271018331122001,-3.60815391086752,-4.00868002198244
data,D,0.0329489303327845,-3.4127964819055,-5.40797950522043
data,D,0.0531174129736287,-2.93525047655058,-2.31788586173189
data,C,0.0693630240449359,-2.66840134819649,-3.18266088388751
data,D,0.0338967950937809,-3.38443480907138,-3.42212212016421
data,D,0.0386787987836104,-3.25246366411168,-2.9045703304692
data,D,0.0168623634310131,-4.0826711564573,-4.58776378926438
data,D,0.0731595652977361,-2.61511239727953,-2.41022448428913
data,C,0.0126029243451822,-4.37382640106615,-5.58482241379138
data,D,0.170166931466121,-1.77097537392849,-0.520990794088394
data,D,0.0173516230797229,-4.05406922770116,-4.49615923661515
data,D,0.00856316036601085,-4.76028595532986,-7.88458880970088
data,C,0.00483458536008483,-5.33195991175124,-6.59362809251099
data,D,0.0282363744372561,-3.56714425854888,-5.33935776555491
data,C,0.0190290385811681,-3.96178912017112,-4.88052390237415
data,D,0.0247487174452422,-3.69898161170442,-3.62468694966997
data,D,0.0108372507887242,-4.5247659324133,-5.31969366270418
data,B,0.0360440369577433,-3.3230138392591,-4.11889614503985
data,C,0.0174120075993745,-4.05059521884751,-5.05528952733236
data,D,0.0475245715409066,-3.04650840609475,-2.58452243925338
data,C,0.0229477353917444,-3.77453602308534,-4.92374189182742
data,C,0.116576861958375,-2.14920446422251,-1.72990673357789
data,B,0.0233410075220861,-3.75754348587091,-3.72326790620174
data,D,0.0149967125311201,-4.19992426649199,-5.31015432328005
data,C,0.0191747367206009,-3.95416166216984,-5.38314973546365
data,D,0.0436711163627757,-3.13106834820308,-3.70594274793461
data,D,0.0897543948484044,-2.41067828514238,-1.51967651214716
data,C,0.00480698562017996,-5.33768508150812,-7.27672002006657
data,D,0.0322565586226297,-3.4340338882733,-5.04132309750068
data,D,0.0310063937833471,-3.47356184468811,-4.94910086754276
data,C,0.018018633579491,-4.0163488576742,-5.20387984940115
data,C,0.0606555537212416,-2.80254407777213,-2.9823608656903
data,C,0.141022288617086,-1.95883732579807,-1.59810469212574
data,C,0.03235601402516,-3.43095537036256,-4.98133597463407
data,D,0.0175878192037938,-4.04054870723689,-5.00853256177016
data,D,0.287685711805561,-1.24588667317699,0.548106653193512
data,D,0.0191515957043642,-3.9553692402283,-5.22647610956004
data,E,0.130697955514687,-2.03486630105513,-1.3517945021148
data,C,0.00348188398663587,-5.66018175621651,-9.66756930198748
data,E,0.0129737817495435,-4.3448247464737,-4.9173813726683
data,E,0.101355644564057,-2.28911971386036,-1.83656880321443
data,D,0.0263500037614385,-3.63628686124569,-4.87591552112924
data,C,0.0111644165741149,-4.49502364994878,-7.28215074080333
data,D,0.017581824180748,-4.04088962756061,-5.40415117211338
data,D,0.016772357109988,-4.08802315786667,-4.84792390435191
data,C,0.0654406287210009,-2.72661197913904,-4.4777316067466
data,C,0.0432417045195727,-3.14094986701646,-3.05657542872406
data,D,0.00584462589281851,-5.14223269075687,-6.8370749516722
data,C,0.0210864483075802,-3.85912470514188,-5.04317404226345
data,B,0.00586605587316697,-5.13857278355458,-6.84325868058869
data,B,0.0133653073075043,-4.31509293620223,-5.84049273145612
data,C,0.00537522337497386,-5.22595514769725,-7.87116794702726
data,C,0.0519656839556858,-2.95717170217547,-2.96795529952362
data,D,0.0205648453387001,-3.88417219793585,-5.02607354754861
data,D,0.0388227211841718,-3.24874960621803,-3.45034461701944
data,D,0.00507846657495323,-5.2827459182834,-7.75771861772963
data,C,0.0701800116295534,-2.65669174311672,-2.21338794576731
data,C,0.0101310921721201,-4.59214615092414,-6.38315821233999
data,C,0.00508690873170625,-5.28108495477951,-8.61295664982108
data,C,0.02757947034578,-3.59068361108783,-3.60164153593081
data,C,0.00473959002738948,-5.35180463912773,-8.15210073045345
data,D,0.024236556880073,-3.71989317077135,-4.00431064728801
data,C,0.0482714593413004,-3.03091479688295,-3.20826043793775
data,C,0.0105109886492485,-4.55533403103414,-5.12093154113237
data,D,0.0340995737834091,-3.37847039379104,-3.20673704577213
data,D,0.0156802636697966,-4.15535244852545,-5.24008970856408
data,C,0.0115734811318481,-4.45903890733064,-6.36331831363607
data,E,0.0648424121017991,-2.73579538197688,-2.02682686019039
data,D,0.0547839074422639,-2.90435878796736,-2.8143240288609
data,D,0.0112619182885916,-4.48632830767314,-6.33307366287003
data,D,0.182792040629947,-1.69940616232171,-2.20229122281658
data,C,0.00625260357523424,-5.07475732993839,-7.52197325336537
data,C,0.0824081988459669,-2.49607034645871,-2.36025505868179
data,D,0.0883185101234399,-2.42680556566901,-2.71282263214222
data,C,0.00551304522368531,-5.20063813630914,-7.9662929861392
data,C,0.11162963504492,-2.1925687172888,-1.73870019011492
data,C,0.0242775493101703,-3.71820325239206,-4.55314022366748
data,C,0.0158835041996507,-4.14247418002234,-4.74154035143894
data,C,0.00604893468274097,-5.10787310794162,-7.41961590124785
data,D,0.0257754581073769,-3.65833247591497,-3.47011159012007
data,E,0.0434135192794461,-3.13698438224841,-1.83255834126179
data,B,0.0129135435244315,-4.34947863274412,-6.6889183516395
data,C,0.00916997683044121,-4.6918205193864,-7.69225235407163
data,C,0.216919874199241,-1.52822723695025,-0.230777908875997
data,C,0.110516310530512,-2.20259216230615,-1.77785284828476
data,C,0.00571439160847352,-5.16476744261235,-7.47497862637945
data,C,0.13541724172047,-1.99939458746415,-1.32643719314746
data,D,0.00935318869832766,-4.67203795656723,-8.44203715442731
data,B,0.0306280578584173,-3.48583876666365,-4.92161433452161
data,C,0.0288878136153982,-3.544335447001,-3.4511115869984
data,C,0.306009437752696,-1.1841393351763,-0.41319510002464
data,D,0.104728063982829,-2.25638815516162,-1.70712847068029
data,D,0.0906802181294756,-2.40041604785965,-2.32118149423803
data,C,0.130031665617082,-2.03997727651789,-3.03086404095872
data,D,0.0879171338378103,-2.43136056907909,-1.47390294716924
data,E,0.0273972493714941,-3.59731265852899,-3.93150290001823
data,D,0.0181928563383635,-4.00672627083229,-5.72511123611274
data,C,0.0782509889518563,-2.54783381127936,-2.11088789752414
data,D,0.0480238674162683,-3.03605715381709,-2.76671605758304
data,D,0.0349320332921398,-3.35435101137546,-3.21827422788495
data,C,0.224746324022895,-1.49278296161335,-0.673440405183333
data,D,0.0425933248962798,-3.15605773055997,-3.83222749525564
data,D,0.0905514644836653,-2.40183692157902,-1.46556163321455
data,C,0.0179605032835539,-4.01958019403111,-5.71107800969774
data,C,0.0452261935564961,-3.09607885652894,-3.73611890832819
data,C,0.00682027359145096,-4.98785569188287,-6.68359671632397
data,C,0.0057586641038236,-5.15704975759294,-7.93168870515419
data,C,0.0816958571946338,-2.50475198593387,-2.29651076991312
data,C,0.00521788687511272,-5.25566277224337,-7.70482505674605
data,D,0.025038534016944,-3.68733928011331,-4.16889383295701
data,D,0.00578708042132227,-5.15212735959357,-7.25653741482767
data,C,0.0108633048718065,-4.52236469476679,-7.7096358703893
data,C,0.275277717831403,-1.28997480788109,0.581773393339195
data,D,0.0223345951251986,-3.80161845171202,-4.33669512074011
data,C,0.106469559623828,-2.23989615981682,-1.85468465902342
data,D,0.0815889914604808,-2.5060609346856,-2.57170125237989
data,C,0.0226121490560818,-3.7892679482891,-3.49354050023219
data,D,0.00702432002121333,-4.95837686258052,-7.66069062057665
data,C,0.0751705965742501,-2.58799512748994,-2.28548301198175
data,D,0.120073834044586,-2.11964844170462,-2.01469839898975
data,C,0.0196795297449963,-3.92817628271485,-4.90359145951822
data,C,0.00653660021981128,-5.03033809274436,-8.35070419381927
data,C,0.00669022371518613,-5.00710796516402,-8.39698709998666
data,C,0.0115866131853545,-4.45790488302713,-6.71571486226346
data,C,0.023786197625917,-3.73864979821429,-3.72606793769578
data,D,0.0278483615961584,-3.58098114392076,-3.85200624651096
data,C,0.0150946345749165,-4.19341592446903,-5.76605803945992
data,C,0.0324458582668556,-3.42818247828136,-3.56151410344331
data,D,0.147084626751111,-1.91674716566615,-1.04091093425775
data,C,0.0223717716817934,-3.79995530760887,-4.57971616682918
data,D,0.0651702141098481,-2.73075275323818,-3.72487153399994
data,C,0.064753884173922,-2.73716159295961,-1.63722752775785
data,D,0.013504800929012,-4.30471003238585,-4.26111540816149
data,D,0.0137753181414559,-4.28487682864137,-4.38942646862515
data,D,0.213756133165742,-1.54291947840384,-0.93280547227723
data,D,0.0413396803242828,-3.18593245760111,-3.41421523435365
data,D,0.0118841542710537,-4.43254934005795,-5.85257185109427
data,C,0.19098932138829,-1.65553776146031,-1.07535627220388
data,C,0.0813956523021057,-2.50843341892213,-2.8293406361102
data,C,0.00975656103116974,-4.62981529401192,-7.7351643681726
data,C,0.0136815126242978,-4.29170980094877,-6.10628906582794
data,C,0.34904933518347,-1.05254200521309,0.294581170302608
data,C,0.0508806042480627,-2.97827348407616,-3.40976827682387
data,E,0.01946323779019,-3.93922783424559,-5.76513443773265
data,C,0.048167932682106,-3.03306177638561,-3.45175736775527
data,D,0.132801050331238,-2.01890313285032,-1.53319788824609
data,D,0.105600574751043,-2.24809146500658,-2.8035574078877
data,D,0.00690470033312669,-4.97555289159605,-6.55259291372011
data,C,0.00584356012933073,-5.14241505669265,-7.93732382641366
data,D,0.03183054133708,-3.44732903069861,-3.90922205998458
data,D,0.0697847322939973,-2.66234002818283,-2.69081209250349
data,C,0.0193817026220461,-3.94342582178377,-4.88925693695685
data,C,0.0068065484877362,-4.98987011729714,-7.66708557233691
data,C,0.0107781593843309,-4.53023347164819,-6.19849291551819
data,D,0.0180137778213957,-4.01661837935959,-4.41885459196714
data,D,0.0320648085545139,-3.43999615694291,-3.48313035136979
data,D,0.0541939626231807,-2.91518576745717,-2.37450402449975
data,C,0.00508314236732803,-5.2818256323855,-7.36603149462103
data,C,0.0158241771677276,-4.14621630802394,-5.61194731533265
data,D,0.035126663336355,-3.34879479767776,-4.80967332795913
data,C,0.0459649756722684,-3.07987557093299,-3.99378414014946
data,C,0.00991897409268681,-4.6133057811093,-6.77393743122198
data,D,0.0737202872530964,-2.60747724964583,-2.71310011312532
data,D,0.0244126517491277,-3.71265376675656,-4.7368111238371
data,C,0.040217448974804,-3.21345432343179,-5.70653582740347
data,D,0.0498708936970514,-2.99831773905026,-3.05182998580023
data,C,0.006097688696768,-5.09984548177362,-8.37538840615758
data,D,0.198077015800643,-1.6190993552262,-0.102849083025575
data,C,0.0192155747306236,-3.95203414489359,-4.03533166940912
data,B,0.00530604645239393,-5.23890826861326,-7.20715506487575
data,C,0.0185028219591353,-3.98983202019901,-4.60695072388627
data,C,0.0545603805929444,-2.90844728979413,-3.21362839459976
data,D,0.023184835380892,-3.7642568614058,-4.42583109487001
data,D,0.00607099152598626,-5.10423333865325,-8.8531519269374
data,E,0.0313874432559635,-3.46134736235468,-3.39122049220648
data,C,0.0127748107032373,-4.36027996075265,-5.73384847322269
data,C,0.0591806764178714,-2.8271602022364,-3.32451586379945
data,C,0.0300418886334905,-3.50516258344029,-3.66615171978441
data,D,0.0403284206779512,-3.21069883084501,-2.97119676005341
data,D,0.00678269811434742,-4.99338030422307,-7.45161989317729
data,D,0.0808709508680676,-2.51490059396075,-0.830938070894444
data,D,0.0577233053552301,-2.85209428137944,-1.21085512816934
data,D,0.132215192050746,-2.02332444099043,-1.58373953189356
data,D,0.0623971298124609,-2.77423600125981,-3.63237701808826
data,C,0.0166173891508854,-4.097305592696,-4.97553503475811
data,D,0.0295495697859207,-3.5216860940881,-2.53650781086534
data,D,0.022092404294786,-3.81252142660431,-4.22075263399767
data,D,0.0601606850173254,-2.8107362128142,-2.61688187193865
data,C,0.00948483144256224,-4.65806144670064,-6.59336215721424
data,C,0.0182474176728075,-4.00373170634575,-6.48204991502597
data,C,0.0317853069704929,-3.44875114092472,-3.85169918096387
data,C,0.0275974518313802,-3.59003183547124,-3.95088435503715
data,C,0.148584951097914,-1.90659842303864,-2.4043038862872
data,D,0.0261822055082844,-3.64267527803479,-5.14772938664809
data,C,0.0118391942453398,-4.43633970544509,-5.47731543977777
data,D,0.0135990381746308,-4.2977562111947,-4.44856551690217
data,C,0.00888476524543283,-4.72341723917277,-6.49972206260601
data,C,0.0134665721589786,-4.3075448006054,-6.05325855346484
data,B,0.232727528350465,-1.4578869159266,-1.62641854912971
data,D,0.0411248805315565,-3.19114197490856,-3.71838712640014
data,C,0.00633248561401955,-5.06206244786054,-8.16828276818911
data,B,0.0345549111663715,-3.36520559223151,-4.29632333946224
data,D,0.0541728648010981,-2.91557514532954,-2.80959956084119
data,D,0.00606115076142161,-5.10585560230459,-6.76173666057523
data,C,0.00199280573923991,-6.21821171403254,-8.57751230742821
data,C,0.00733736017718065,-4.91477614993035,-6.66021988106146
data,E,0.0136097750092149,-4.29696699374013,-4.74471969002348
data,D,0.0102101342077013,-4.58437450216117,-6.35744104759903
data,C,0.0655350403767804,-2.72517031180064,-1.87592513575788
data,C,0.036074484262971,-3.32216947066914,-3.05520596512653
data,C,0.0435723414931501,-3.13333269934773,-4.0086767924414
data,C,0.0396892213543804,-3.226675630561,-4.07134085057089
data,C,0.0125717333006422,-4.37630437402921,-5.52650920845751
data,D,0.0485819789533055,-3.02450262027021,-2.83916928281069
data,D,0.0465308345974289,-3.06764007652674,-3.02506039253638
data,D,0.0140620513437042,-4.26427550397416,-7.27806544533274
data,D,0.00653208102867041,-5.03102969907174,-8.05272065017466
data,C,0.0787790651244353,-2.5411079884248,-2.5775232761861
data,C,0.0139961775289818,-4.26897102029151,-6.73560177595627
data,D,0.0142645939958373,-4.24997475628237,-4.26756792410494
data,C,0.0160333167639536,-4.13308642397231,-5.43512458271748
data,C,0.00782576562227697,-4.85033370423976,-7.05355284446389
data,C,0.0731118070837744,-2.61576540565542,-2.52633085146386
data,C,0.00986403652245212,-4.61885981052637,-6.28670321742768
