---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnVRMS
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnVRMS
model(95%),B,BC,-5.46455074482381,-6.40975222362669
model(95%),D,DE,-7.35181856943275,-8.51487477216226
model(95%),A,AB,-6.86337530222213,-7.97004858370196
model(95%),D,DE,-7.02630591975375,-8.15178692117597
model(95%),B,BC,-6.56703679134736,-7.63950255673772
model(95%),D,DE,-4.23560807105924,-5.03894787902581
model(95%),D,DE,-6.59299503702502,-7.66845726448186
model(95%),D,BC,-5.56240993431486,-6.51890768301238
model(95%),D,DE,-8.79026010006177,-10.1193612480045
model(95%),B,BC,-3.6764072378527,-4.41519630132545
model(95%),D,DE,-7.62692901865473,-8.82174229909366
model(95%),D,DE,-6.09686241879605,-7.11505411306946
model(95%),B,BC,-8.56760556441822,-9.87100482640644
model(95%),D,DE,-5.35275035339802,-6.2850462747112
model(95%),D,DE,-8.37986933455286,-9.66159746751793
model(95%),B,BC,-7.54643697399868,-8.73195874215823
model(95%),B,DE,-8.31330023068284,-9.5873440310076
model(95%),B,BC,-5.93433222619904,-6.9337624231501
model(95%),D,DE,-8.66193559113326,-9.976223737921
model(95%),D,DE,-7.90029382206036,-9.12666267346841
model(95%),D,DE,-7.02266530171257,-8.14772605232146
model(95%),B,BC,-6.09729258941479,-7.11553393996919
model(95%),D,DE,-4.62372586216921,-5.47186762835854
model(95%),B,BC,-7.04704575366104,-8.17492083542059
model(95%),D,DE,-4.80783646291398,-5.67723083754298
model(95%),D,DE,-6.88164763867908,-7.99043016759185
model(95%),E,DE,-3.26594317719771,-3.95735076494678
model(95%),D,DE,-3.65279290601416,-4.38885607458407
model(95%),D,BC,-5.59276777678981,-6.55276985026051
model(95%),D,BC,-5.30225475543845,-6.22872177191389
model(95%),E,DE,-4.07806968463523,-4.86322421903611
model(95%),D,DE,-4.56373557952485,-5.40495243219986
model(95%),D,DE,-5.33576345353099,-6.26609851039629
model(95%),E,DE,-4.60624845256514,-5.45237273284462
model(95%),D,DE,-6.34025560018812,-7.3865431235995
model(95%),B,BC,-4.10334362467027,-4.89141562905452
model(95%),B,BC,-7.07515978563104,-8.20628018032044
model(95%),D,DE,-8.92752412335826,-10.2724701956463
model(95%),A,AB,-7.81944405284984,-9.03648009843075
model(95%),B,BC,-8.60948490060134,-9.91771845855086
model(95%),E,DE,-6.85065501443513,-7.9558599432265
model(95%),D,DE,-5.3199229882171,-6.24842951806953
model(95%),D,BC,-4.54099467018427,-5.37958645053958
model(95%),D,DE,-5.34943197294909,-6.28134484059751
model(95%),D,DE,-4.57041565531193,-5.41240361532393
model(95%),B,BC,-8.07858280144152,-9.32553224871189
model(95%),E,DE,-4.5817167805055,-5.42500927370404
model(95%),D,DE,-8.76629044467314,-10.0926246813226
model(95%),D,DE,-6.51390737991021,-7.58024020904738
model(95%),D,DE,-8.82955145294002,-10.1631881557851
model(95%),D,DE,-6.94774438534809,-8.0641567208576
model(95%),D,DE,-4.55039165195629,-5.39006816275791
model(95%),D,DE,-7.11707436517743,-8.25303312410773
model(95%),D,DE,-6.73462279897305,-7.82643367423557
model(95%),B,AB,-7.66462418418389,-8.86378876536172
model(95%),B,BC,-4.90848363866224,-5.78949611136971
model(95%),D,DE,-4.10543256276093,-4.89374570145855
model(95%),D,DE,-9.18853402262951,-10.5636094908657
model(95%),D,DE,-5.22300682280915,-6.14032593973392
model(95%),D,DE,-5.13970065899537,-6.04740341883379
model(95%),B,BC,-8.52854614652532,-9.82743662677581
model(95%),D,DE,-8.32446983275398,-9.59980298403563
model(95%),B,BC,-4.10909608521509,-4.89783211867224
model(95%),B,BC,-7.06897722180028,-8.19938393890828
model(95%),B,BC,-5.99735306882865,-7.00405800871427
model(95%),D,DE,-7.19186333503554,-8.33645527796269
model(95%),D,DE,-5.85740993837642,-6.84796069407443
model(95%),D,DE,-5.41532833960174,-6.35484788319605
model(95%),B,BC,-8.89444456589256,-10.2355721351757
model(95%),D,DE,-2.71510535933757,-3.34292757824099
model(95%),D,DE,-7.20712829889787,-8.35348233644911
model(95%),D,DE,-6.85585690560949,-7.96166230909285
model(95%),D,DE,-3.51271435887782,-4.23260771158136
model(95%),B,BC,-6.4241832579935,-7.48015887997923
model(95%),D,DE,-5.42105120838663,-6.36123136516098
model(95%),D,BC,-6.2357435982153,-7.26996689150528
model(95%),D,DE,-3.43840569607726,-4.14972130851062
model(95%),D,DE,-8.53472877937219,-9.83433294517088
model(95%),D,DE,-3.88736125334915,-4.65050156586453
model(95%),B,BC,-8.33936901512456,-9.61642203743869
model(95%),D,DE,-5.68090404189111,-6.65108002997594
model(95%),D,DE,-6.23744375751599,-7.27186330685942
model(95%),D,DE,-4.79595884839482,-5.66398214341433
model(95%),B,BC,-7.97029810992275,-9.2047478307268
model(95%),E,DE,-8.1223401073763,-9.37434063201889
model(95%),D,DE,-4.33023744998871,-5.14450069815451
model(95%),E,DE,-2.94021604140671,-3.5940236688757
model(95%),B,BC,-6.42592937788409,-7.48210656133435
model(95%),D,DE,-5.77256653518278,-6.75332348422614
model(95%),D,DE,-7.26591630343813,-8.41905647082867
model(95%),D,DE,-6.36322107000912,-7.41215958763683
model(95%),D,DE,-3.88132324705058,-4.64376656882723
model(95%),E,DE,-7.73440359043,-8.94162308203723
model(95%),E,DE,-6.75221981633854,-7.84606198430372
model(95%),A,AB,-8.78751583427553,-10.1163002008598
model(95%),B,DE,-6.90189826632215,-8.01301840457525
model(95%),D,DE,-5.74210837493666,-6.71934941913324
model(95%),B,BC,-8.92308547591945,-10.2675191777321
model(95%),D,DE,-7.46225260277255,-8.63805663892116
model(95%),D,DE,-4.61662761847096,-5.46395000656191
model(95%),B,BC,-6.57394775041568,-7.64721127490534
model(95%),D,DE,-5.96543857183976,-6.96845949621889
model(95%),B,BC,-7.95025227290351,-9.18238802415181
model(95%),D,DE,-0.916179932515912,-1.33634513681091
model(95%),D,DE,-5.76188000956355,-6.74140337105874
model(95%),B,DE,-8.64400951722677,-9.95622838702526
model(95%),B,BC,-7.51459421043471,-8.69644024355823
model(95%),D,DE,-7.83658859188992,-9.05560369882646
model(95%),B,DE,-5.31020034427846,-6.23758455122395
model(95%),D,DE,-5.41897403011287,-6.35891441005561
model(95%),E,DE,-8.14132664169987,-9.39551885643512
model(95%),D,DE,-5.12179371310394,-6.02742940397489
model(95%),B,BC,-7.4028380516437,-8.57178363322396
model(95%),D,DE,-3.89389351093729,-4.65778786755542
model(95%),B,BC,-8.56590748107472,-9.86911072664536
model(95%),D,DE,-6.0210201772854,-7.03045710428581
model(95%),B,BC,-7.7335514380831,-8.9406725624041
model(95%),D,BC,-5.08054670017318,-5.98142108663484
model(95%),B,BC,-9.09280395208567,-10.4568289229744
model(95%),B,DE,-2.91495112906279,-3.56584232865019
model(95%),B,BC,-6.70265741648076,-7.79077840232363
model(95%),D,DE,-7.337691211434,-8.49911663784417
model(95%),D,DE,-7.81443709208839,-9.03089516455909
model(95%),D,BC,-6.46690693580418,-7.52781431941547
model(95%),D,DE,-5.61762523607159,-6.58049670351951
model(95%),D,DE,-6.6090316031994,-7.68634499436024
model(95%),B,AB,-8.52095178199695,-9.81896561497664
model(95%),D,DE,-6.24953168372033,-7.2853465897756
model(95%),B,DE,-8.40050900235334,-9.68461965308932
model(95%),D,DE,-6.31930142111201,-7.3631701214829
model(95%),D,BC,-7.30374062334667,-8.46124700027247
model(95%),B,BC,-8.92770524147781,-10.2726722209404
model(95%),D,DE,-4.81992936559396,-5.69071967138889
model(95%),D,DE,-4.49090046267021,-5.32370967226053
model(95%),E,DE,-7.08497211346994,-8.21722518363049
model(95%),D,DE,-5.09319002760308,-5.99552388291745
model(95%),D,DE,-4.89143994983184,-5.77048500271875
model(95%),D,DE,-2.7564652793562,-3.38906183597672
model(95%),E,BC,-7.10201099487201,-8.23623092991282
model(95%),B,BC,-7.54084322320901,-8.72571928278491
model(95%),D,DE,-4.83957344630609,-5.71263134535118
model(95%),D,DE,-6.69065183185004,-7.77738696599174
model(95%),D,DE,-7.47362267445943,-8.65073920255862
model(95%),D,DE,-5.26534505998828,-6.18755144561542
model(95%),D,DE,-7.82733070117826,-9.0452771334949
model(95%),B,BC,-7.64273331270026,-8.83937094476074
model(95%),E,DE,-4.02363042687574,-4.80250082432726
model(95%),E,DE,-4.48969735343946,-5.32236768341455
model(95%),D,DE,-3.83420052952085,-4.59120429127097
model(95%),D,DE,-7.52954984939759,-8.71312227055937
model(95%),B,AB,-6.21407804042345,-7.24580039343885
model(95%),B,DE,-4.00054249764145,-4.77674776490647
model(95%),D,DE,-7.61798742341335,-8.81176854045852
model(95%),D,DE,-8.02603351161602,-9.26691698834518
model(95%),D,DE,-6.20222644171739,-7.2325807182306
model(95%),B,BC,-7.64279118579982,-8.83943549837907
model(95%),D,DE,-3.00204311508521,-3.66298768405863
model(95%),D,DE,-5.12041387202661,-6.0258902824324
model(95%),E,DE,-3.59943343543177,-4.32933711111942
model(95%),D,DE,-5.40864597890469,-6.3473941514059
model(95%),B,BC,-6.22096398468423,-7.25348120924163
model(95%),D,DE,-5.01978179924846,-5.91364185497084
model(95%),E,DE,-7.94056611918394,-9.17158375973434
model(95%),B,BC,-7.75328305893438,-8.96268188160701
model(95%),B,BC,-6.75232213184679,-7.84617611049221
model(95%),D,DE,-4.54970109396901,-5.38929789095487
model(95%),E,DE,-4.19566714506933,-4.99439641536264
model(95%),D,DE,-7.88403986316137,-9.10853245637094
model(95%),B,DE,-7.76238069396801,-8.97282969231936
model(95%),D,DE,-8.95871141946877,-10.307257563615
model(95%),E,DE,-6.54551698399351,-7.61549863365376
model(95%),D,DE,-6.82545191365703,-7.92774754971818
model(95%),D,DE,-0.979417520383262,-1.40688248736536
model(95%),D,DE,-4.27188474227874,-5.07941210862492
model(95%),D,DE,-1.40225659052114,-1.87853152908708
model(95%),E,DE,-6.7314867945039,-7.82293566847601
model(95%),B,BC,-7.6888125798369,-8.89076932235426
model(95%),E,DE,-4.31144159494675,-5.12353516387691
model(95%),B,BC,-6.59151447639707,-7.66680579693616
model(95%),E,DE,-5.12078378016283,-6.026302890515
model(95%),D,DE,-7.52247965544499,-8.7052359364005
model(95%),B,BC,-5.77457793249451,-6.75556706501514
model(95%),B,BC,-6.75347369984928,-7.84746060850388
model(95%),D,DE,-5.63476204542856,-6.5996116819645
model(95%),B,BC,-4.87560561871823,-5.75282285268705
model(95%),D,DE,-1.6049526431693,-2.1046255817514
model(95%),D,DE,-4.93202854483567,-5.81575889836928
model(95%),D,DE,-7.62370886100156,-8.81815042601812
model(95%),B,BC,-6.90842025213517,-8.02029324877976
model(95%),D,DE,-1.4015300836114,-1.87772115863653
model(95%),D,BC,-4.9468285869469,-5.83226736736418
model(95%),B,BC,-7.42307600687276,-8.59435773496693
model(95%),E,DE,-3.90394800261363,-4.66900298862407
model(95%),D,DE,-8.18980666619138,-9.44959512021701
model(95%),D,DE,-3.31443022695137,-4.01143486494437
model(95%),B,BC,-7.96014477554588,-9.19342245715721
model(95%),D,DE,-8.5137756219387,-9.81096108262911
model(95%),B,DE,-8.59296928369935,-9.89929637924129
model(95%),B,BC,-7.10687451001236,-8.24165585967297
model(95%),D,DE,-8.19124091391243,-9.45119492877539
model(95%),B,BC,-7.16729734191519,-8.3090535359468
model(95%),D,DE,-5.23886913088396,-6.15801929621713
model(95%),D,DE,-7.52665375427808,-8.70989186782623
model(95%),B,BC,-5.3450085684622,-6.27641082518899
model(95%),D,DE,-5.32740391104003,-6.25677399314246
model(95%),D,BC,-5.42973817246476,-6.37092109955942
model(95%),E,DE,-4.53474921282633,-5.37262005555384
model(95%),D,DE,-7.37342378122452,-8.53897395825323
model(95%),B,BC,-7.23146033840289,-8.38062311866665
model(95%),E,DE,-4.16124711178138,-4.95600314269037
model(95%),B,AB,-8.65071052390491,-9.96370291717521
model(95%),A,AB,-7.85362837308435,-9.07461044876772
model(95%),D,DE,-5.80254450442345,-6.78676192798328
model(95%),D,DE,-5.68102167232587,-6.65121123895295
model(95%),E,DE,-6.62137034011629,-7.7001080400528
model(95%),B,BC,-8.2821654667454,-9.5526152592067
model(95%),D,DE,-6.46937859048044,-7.530571286881
model(95%),D,DE,-3.6354402144124,-4.36950029376043
model(95%),D,DE,-8.39786161106747,-9.68166666304837
model(95%),D,DE,-7.98547177876525,-9.22167305565135
model(95%),D,DE,-5.69225147226506,-6.66373733872495
model(95%),D,DE,-8.28652566066735,-9.55747876740696
model(95%),D,DE,-7.44949596069235,-8.62382744763392
model(95%),D,DE,-6.85092135378312,-7.95615702716959
model(95%),D,DE,-3.32208133645278,-4.01996917201129
model(95%),D,DE,-4.51974963971076,-5.35588902290852
model(95%),D,DE,-1.35150777352787,-1.82192457719028
model(95%),B,BC,-6.95176067770219,-8.06863662958379
model(95%),D,DE,-6.01453686569087,-7.02322539861645
model(95%),D,DE,-5.53602439915206,-6.48947636208267
model(95%),D,DE,-5.59817020889592,-6.55879590628457
model(95%),D,DE,-8.05953529914244,-9.30428601854772
model(95%),B,BC,-4.87145312445199,-5.74819101972803
model(95%),B,BC,-8.32464869648513,-9.60000249470849
model(95%),D,DE,-5.01398226832869,-5.90717286146026
model(95%),B,BC,-6.14058414078048,-7.16382280483121
model(95%),D,DE,-4.42760526121297,-5.25310805755365
model(95%),D,DE,-4.36384933862439,-5.181992538869
model(95%),D,DE,-4.77326574446224,-5.63866948552772
model(95%),D,DE,-5.69047688886864,-6.66175790820992
model(95%),D,DE,-5.91530262151666,-6.91253615659469
model(95%),D,DE,-5.85771262850611,-6.84829832491246
model(95%),D,DE,-6.31074636682633,-7.3536275237414
model(95%),B,BC,-7.0504576174644,-8.1787265440388
model(95%),D,DE,-7.78648012818645,-8.99971101871017
model(95%),B,BC,-5.37522412253462,-6.31011427912645
model(95%),D,DE,-6.6069629831091,-7.684037585343
model(95%),B,AB,-9.05953696039429,-10.4197217920106
model(95%),D,DE,-6.79897559685677,-7.89821496787069
model(95%),B,BC,-8.82572428672854,-10.1589192047736
model(95%),E,DE,-7.83316298241023,-9.05178265781462
model(95%),D,BC,-4.08080115636584,-4.86627099525716
model(95%),D,DE,-2.23212258504716,-2.80419220880625
model(95%),B,BC,-5.92296743818801,-6.92108575310392
model(95%),B,BC,-5.95152462869477,-6.95293941206781
model(95%),D,BC,-7.22724111603449,-8.37591685491903
model(95%),D,DE,-7.37636590616497,-8.54225570420999
model(95%),D,DE,-6.85501437793135,-7.96072252514174
model(95%),D,DE,-7.09431502381632,-8.22764658274652
model(95%),B,AB,-8.45726861850661,-9.74793125425819
model(95%),D,DE,-7.23717493395814,-8.38699737239061
model(95%),D,DE,-7.04250325147573,-8.16985397439939
model(95%),D,DE,-5.80876526096712,-6.79370077084292
model(95%),D,DE,-6.74221116367393,-7.83489799362365
model(95%),D,DE,-8.04069625782689,-9.28327231283567
model(95%),D,DE,-1.13591122647938,-1.58144087548131
model(95%),D,DE,-8.06000548718505,-9.30481048223944
model(95%),D,DE,-6.38866559651897,-7.4405412755956
model(95%),B,BC,-6.40697032832082,-7.46095899435207
model(95%),B,BC,-8.93003628581644,-10.2752723468658
model(95%),E,DE,-7.22116750009623,-8.36914213768173
model(95%),B,AB,-7.97596974296382,-9.21107416260514
model(95%),B,BC,-8.1952565077356,-9.45567405833649
model(95%),E,DE,-5.41517157815212,-6.35467302615772
model(95%),D,DE,-5.43716360075271,-6.37920367414564
model(95%),D,DE,-4.71103075865947,-5.56925047132482
model(95%),D,DE,-8.21577592450108,-9.47856211182448
model(95%),D,DE,-7.57461017673436,-8.76338408813722
model(95%),D,DE,-4.65903005920158,-5.51124712726256
model(95%),D,DE,-2.60750550178778,-3.22290704729477
model(95%),D,DE,-3.2853863878163,-3.97903838159313
model(95%),D,DE,-4.98525493438917,-5.87512941874014
model(95%),D,DE,-8.64152918664388,-9.95346174215919
model(95%),E,DE,-5.82009362547406,-6.80633681287714
model(95%),D,DE,-8.39223449658084,-9.67538998867576
model(95%),D,DE,-8.89793576931642,-10.2394663418978
model(95%),D,DE,-7.67161458079863,-8.87158609086318
model(95%),D,DE,-9.07180873471549,-10.4334101453525
model(95%),B,DE,-8.44613699975272,-9.73551466911062
model(95%),B,BC,-9.1170298143371,-10.4838512714817
model(95%),D,DE,-3.61587684785687,-4.34767865110626
model(95%),D,DE,-7.42675416643676,-8.59846047890942
model(95%),D,BC,-6.52032968344497,-7.58740386425745
model(95%),D,DE,-4.77946024825171,-5.64557904517483
model(95%),D,DE,-6.40545291370255,-7.45926641861546
model(95%),D,DE,-6.06635564164785,-7.08102581903487
model(95%),D,DE,-7.51367870827658,-8.6954190613968
model(95%),D,DE,-5.0130485756137,-5.90613138893468
model(95%),B,BC,-8.69579193169337,-10.0139882486039
model(95%),D,DE,-3.31556532871258,-4.01270099595198
model(95%),D,DE,-4.55903770209375,-5.39971226035912
model(95%),B,BC,-8.56176824579298,-9.8644936832074
model(95%),D,DE,-8.27914713477536,-9.54924850934414
model(95%),D,DE,-4.70649600913755,-5.56419225788735
model(95%),B,BC,-7.30880130315482,-8.46689185419099
model(95%),A,AB,-7.66544601019122,-8.864705457967
model(95%),D,DE,-4.67979881920052,-5.53441330665099
model(95%),B,BC,-3.60379134009285,-4.33419806580045
model(95%),D,DE,-8.10596242007681,-9.35607240406657
model(95%),D,DE,-6.13846529563658,-7.16145937308554
model(95%),B,DE,-5.86125974292083,-6.85225489665034
model(95%),B,AB,-7.63857489943559,-8.8347325095501
model(95%),D,DE,-5.62432081780298,-6.58796518249983
model(95%),D,DE,-7.28311298085348,-8.43823822813672
model(95%),D,DE,-5.17691351497233,-6.08891190066717
model(95%),D,DE,-6.60166069103208,-7.67812322890418
model(95%),A,AB,-8.72948181612285,-10.0515670884725
model(95%),B,DE,-8.86188080040819,-10.199249406577
model(95%),D,DE,-5.86484492648461,-6.85625393200841
model(95%),A,AB,-8.8995992345759,-10.2413218274737
model(95%),B,BC,-9.12906332268104,-10.4972738548705
model(95%),D,DE,-2.72451624162978,-3.35342479557106
model(95%),D,DE,-6.76541409981366,-7.86077933564785
model(95%),D,DE,-4.59981585723096,-5.44519759781238
model(95%),D,DE,-5.22958597727938,-6.14766455179788
model(95%),B,BC,-6.36526829998261,-7.41444313739222
model(95%),B,BC,-6.73980023170227,-7.83220875832257
model(95%),D,DE,-5.9928787072247,-6.99906715400889
model(95%),D,DE,-7.18675500668837,-8.33075727524747
model(95%),D,DE,-6.22407453193408,-7.25695081915527
model(95%),B,BC,-4.83843181221428,-5.71135792796044
model(95%),B,BC,-6.26260166098621,-7.29992528575742
model(95%),E,DE,-4.92815199751582,-5.8114348659945
model(95%),D,DE,-5.14952583084052,-6.05836274878408
model(95%),D,DE,-5.82300230110284,-6.80958124833706
model(95%),B,DE,-8.23669650021355,-9.50189763160943
model(95%),B,BC,-8.03460417132377,-9.2764769929038
model(95%),D,DE,-8.90212632743588,-10.2441406325699
model(95%),B,BC,-7.8189371079607,-9.0359146349056
model(95%),D,DE,-6.60478407483905,-7.68160715714904
model(95%),D,DE,-5.86498933850305,-6.8564150140723
model(95%),B,BC,-8.40628702181043,-9.69106465198476
model(95%),B,BC,-7.73634034881794,-8.94378340803884
model(95%),A,AB,-8.45648774819159,-9.74706024502135
model(95%),B,BC,-3.81676965110461,-4.57176129822232
model(95%),D,DE,-6.34923083616722,-7.39655440625459
model(95%),D,DE,-3.85450731166054,-4.61385516488469
model(95%),B,BC,-8.30441228785152,-9.57743011809055
model(95%),D,BC,-5.94610645495311,-6.94689579728948
model(95%),E,BC,-8.85488159282352,-10.1914422530208
model(95%),D,DE,-8.07741342019576,-9.32422788120444
model(95%),D,DE,-6.08688181658119,-7.10392141081253
model(95%),B,BC,-8.63703231257137,-9.94844577628274
model(95%),D,DE,-6.71567726295558,-7.80530118072065
model(95%),B,BC,-3.80569650399828,-4.55940993433383
model(95%),D,DE,-6.45773071493497,-7.51757885139645
model(95%),D,DE,-6.99240782289393,-8.11397583409996
model(95%),B,BC,-7.88812786272089,-9.1130923497464
model(95%),D,DE,-6.89524707349086,-8.00559943847981
model(95%),B,BC,-8.90200628232419,-10.2440067301803
model(95%),E,DE,-4.00342443851288,-4.77996237951118
model(95%),E,DE,-4.82329140174886,-5.69446980055783
model(95%),D,DE,-7.3171947633657,-8.47625420442012
model(95%),D,DE,-6.42834181059861,-7.48479747061492
model(95%),D,DE,-8.05764461389513,-9.30217708408999
model(95%),D,DE,-7.16184175358347,-8.30296818766561
model(95%),D,DE,-6.73147891010365,-7.82292687394853
model(95%),D,DE,-4.62318463463764,-5.47126392481114
model(95%),B,DE,-5.24952808844245,-6.16990865903447
model(95%),B,DE,-6.28306984648685,-7.32275619415482
model(95%),D,DE,-8.8905692282583,-10.2312494521253
model(95%),D,DE,-7.94146318798444,-9.17258438070339
model(95%),B,DE,-5.57465681198085,-6.53256826578058
model(95%),B,DE,-5.79315667535438,-6.77629042500028
model(95%),D,DE,-8.14976807202804,-9.40493471416024
model(95%),D,DE,-7.28683676200604,-8.44239185994661
model(95%),D,DE,-5.73168066741473,-6.70771800045078
model(95%),D,DE,-8.3401932392886,-9.61734140502931
model(95%),D,DE,-7.89285314888919,-9.11836309422233
model(95%),D,DE,-8.08956485452929,-9.33778200324213
model(95%),B,BC,-8.98458037716164,-10.3361126765122
model(95%),D,DE,-7.90657001833643,-9.13366335568611
model(95%),B,BC,-6.63301876207781,-7.71310108502835
model(95%),B,BC,-6.52243723117357,-7.58975469448289
model(95%),B,BC,-2.14371669841968,-2.70558128409483
model(95%),B,BC,-2.91877812815244,-3.5701110932483
model(95%),D,DE,-7.60910302186964,-8.8018585776138
model(95%),B,BC,-6.37124800448569,-7.42111310262919
model(95%),D,BC,-5.18857067737635,-6.10191469502876
model(95%),D,DE,-3.85091745261136,-4.60985091433161
model(95%),D,BC,-6.24032134714039,-7.27507306793561
model(95%),A,AB,-6.90974001400045,-8.02176535593121
model(95%),B,DE,-4.44613053039916,-5.27377177118932
model(95%),D,DE,-5.9452454432634,-6.94593539564488
model(95%),D,DE,-7.22411195958441,-8.37242648767223
model(95%),D,DE,-4.76412321323588,-5.6284715960791
model(95%),D,DE,-4.67878547192657,-5.53328298472843
model(95%),D,DE,-7.09504417015119,-8.2284598973014
model(95%),B,BC,-5.80195117688459,-6.7861001103205
model(95%),D,DE,-6.14998404402749,-7.17430777576185
model(95%),B,BC,-6.57139825236846,-7.64436747830336
model(95%),B,BC,-6.22483987698899,-7.25780451099036
model(95%),D,DE,-8.81143647895624,-10.1429820993356
model(95%),B,BC,-8.94809982586841,-10.2954210321631
model(95%),D,DE,-9.11305208724926,-10.4794143797616
model(95%),B,BC,-8.21946631021567,-9.48267849323006
model(95%),B,BC,-8.25036369713959,-9.51714248665816
model(95%),D,DE,-7.74856711300609,-8.9574215555516
model(95%),D,DE,-6.90736273093972,-8.01911365376677
model(95%),B,BC,-7.38052912704184,-8.54689950199437
model(95%),E,DE,-4.28202262677856,-5.09072024887759
model(95%),D,DE,-4.64994158933669,-5.5011095396903
model(95%),B,BC,-1.35750643117008,-1.82861568340154
model(95%),D,DE,-6.79878180254806,-7.89799880312517
model(95%),B,DE,-8.53862848477905,-9.83868280886143
model(95%),D,DE,-5.02216939960452,-5.91630506539647
model(95%),D,DE,-3.85977605520802,-4.61973210015568
model(95%),D,DE,-6.05015993718712,-7.06296058091385
model(95%),D,DE,-6.44374200061086,-7.50197536493591
model(95%),D,DE,-4.12183895823237,-4.91204595147965
model(95%),B,BC,-7.78900644053315,-9.00252895319532
model(95%),D,DE,-7.26718293077229,-8.42046930992175
model(95%),D,DE,-2.86470097382417,-3.50979160098934
model(95%),D,DE,-3.03826173320041,-3.70338715925601
model(95%),B,BC,-7.49049379505656,-8.66955782274859
model(95%),D,DE,-5.73383072721106,-6.7101162500786
model(95%),D,DE,-5.58495815768495,-6.54405873620518
model(95%),D,DE,-7.19360489085256,-8.33839786839534
model(95%),D,DE,-8.08829648726178,-9.33636722336838
model(95%),D,DE,-5.05518640211409,-5.9531333499471
model(95%),D,DE,-7.90584186892086,-9.13285115312884
model(95%),D,DE,-8.11167832467941,-9.36244811794636
model(95%),B,BC,-7.44589096664048,-8.61980631498546
model(95%),B,DE,-9.19664596444018,-10.572657825922
model(95%),D,DE,-6.60187289075716,-7.67835992367544
model(95%),E,DE,-7.58512022452542,-8.77510735194887
model(95%),D,DE,-8.0343146829943,-9.27615408780153
model(95%),D,DE,-7.76556253412019,-8.97637882475454
model(95%),D,DE,-4.86724796198844,-5.74350043887519
model(95%),D,DE,-7.6714500902983,-8.87140261257951
model(95%),D,DE,-4.23178036608811,-5.03467832706355
model(95%),B,BC,-8.29331410197952,-9.56505082511352
model(95%),B,BC,-8.66337400995152,-9.97782819906269
model(95%),B,AB,-8.76748395634857,-10.0939559647298
model(95%),E,DE,-5.57503458623687,-6.53298964800002
model(95%),D,DE,-3.57427623777058,-4.30127591950475
model(95%),B,BC,-6.51238780086317,-7.57854521903351
model(95%),D,DE,-3.76575860222742,-4.51486184398716
model(95%),D,DE,-6.78741950683385,-7.88532491307139
model(95%),B,BC,-6.88528833890901,-7.99449112812249
model(95%),D,DE,-5.13573731007301,-6.04298256500722
model(95%),D,DE,-5.81381008926611,-6.79932794345045
model(95%),D,BC,-7.40832152394343,-8.57790008422891
model(95%),D,DE,-8.60945580629676,-9.91768600577664
model(95%),D,DE,-5.78097383757464,-6.76270127449347
model(95%),B,BC,-5.75968503265744,-6.73895501936307
model(95%),B,BC,-5.45688186013273,-6.40119808951027
model(95%),B,BC,-5.32031269293419,-6.24886420792993
model(95%),B,BC,-6.63789613688422,-7.71854147433015
model(95%),B,DE,-8.17125812060836,-9.42890544329877
model(95%),D,DE,-4.3253843474439,-5.13908738295662
model(95%),D,DE,-8.30974082798521,-9.58337375250213
model(95%),A,AB,-8.47733477328301,-9.77031372394871
model(95%),B,BC,-5.7356814539869,-6.71218061350185
model(95%),B,BC,-5.94318072717812,-6.94363234128727
model(95%),D,DE,-6.94840516938694,-8.06489378178862
model(95%),D,DE,-8.48613385249404,-9.78012851536938
model(95%),B,BC,-8.2958541225085,-9.56788405017016
model(95%),D,DE,-7.39639763440041,-8.56459977336897
model(95%),B,BC,-7.32806763808304,-8.48838217769261
model(95%),B,BC,-8.7191524544142,-10.0400453680461
model(95%),D,DE,-7.18689220460682,-8.33091031045953
model(95%),D,DE,-4.00417015289051,-4.78079417462296
model(95%),D,DE,-8.80978150487893,-10.1411360851123
model(95%),D,DE,-8.39453795578346,-9.67795934520472
model(95%),B,BC,-7.33403407379622,-8.49503734247125
model(95%),D,DE,-6.757490947993,-7.85194158335024
model(95%),B,AB,-8.59746576024377,-9.90431190170143
model(95%),D,BC,-7.3192164113685,-8.47850921917764
model(95%),D,DE,-3.4454097966369,-4.15753391985706
model(95%),D,DE,-4.9901780985317,-5.88062088302064
model(95%),D,DE,-4.90313393628636,-5.78352887187536
model(95%),D,DE,-8.60092433678669,-9.90816971529386
model(95%),D,DE,-5.38170333919732,-6.31734141716994
model(95%),B,BC,-7.44744007032035,-8.62153423777627
model(95%),E,DE,-7.02353889938694,-8.14870049280028
model(95%),B,AB,-7.43001863253041,-8.60210177512242
model(95%),B,BC,-8.25799124075376,-9.52565050753509
model(95%),E,DE,-8.15588182164467,-9.41175419786374
model(95%),E,DE,-8.50833870532894,-9.80489656141995
model(95%),D,DE,-3.77126142362072,-4.5209998776274
model(95%),D,DE,-8.94215152602469,-10.2887860967484
