---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnD
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnD
model(95%),D,DE,-4.25665941849535,-4.67967236230755
model(95%),D,DE,-5.18816038576862,-5.7820213911421
model(95%),D,DE,-4.20513875005498,-4.61870220681066
model(95%),B,BC,-6.99992604844786,-7.9260858515114
model(95%),B,BC,-8.83186177127278,-10.0940197945697
model(95%),D,DE,-6.82317103984771,-7.71691192800773
model(95%),B,BC,-5.55364470776344,-6.21453976907208
model(95%),D,DE,-3.9559030056688,-4.32375374145458
model(95%),D,DE,-4.07918731475835,-4.46964982011698
model(95%),B,BC,-7.01213237959129,-7.94053096510155
model(95%),D,DE,-8.42414953576946,-9.61152841491321
model(95%),D,DE,-7.99908782279481,-9.10850546275894
model(95%),D,DE,-8.18480928125212,-9.32829038682987
model(95%),D,DE,-5.87642778519044,-6.5965249998201
model(95%),B,DE,-9.09844031238373,-10.4094919263507
model(95%),D,BC,-4.79129080189112,-5.31236133094703
model(95%),D,DE,-5.63238865469594,-6.30772626750561
model(95%),D,DE,-8.28464406587424,-9.44643602675792
model(95%),B,BC,-4.12911581328044,-4.52873578329973
model(95%),D,DE,-6.20794122697759,-6.988841844825
model(95%),D,DE,-7.54801044419904,-8.57469527072035
model(95%),B,AB,-7.8084677808749,-8.88292349830654
model(95%),B,BC,-3.5108517132744,-3.79707488959183
model(95%),E,DE,-3.64217897608777,-3.95248909280581
model(95%),D,DE,-7.19293513840009,-8.15449504306372
model(95%),B,BC,-6.48349595639107,-7.31493650176228
model(95%),D,DE,-6.79378733512128,-7.68213891165375
model(95%),D,DE,-7.47365173792599,-8.48669831685197
model(95%),D,DE,-4.57245829294254,-5.05339240639182
model(95%),D,DE,-3.67656377571581,-3.99318046276497
model(95%),B,BC,-6.66796056027017,-7.53323404957451
model(95%),D,DE,-8.61999719467491,-9.84329680182741
model(95%),D,DE,-5.16767279114476,-5.75777613447546
model(95%),B,BC,-8.86660473190792,-10.1351350164112
model(95%),D,DE,-7.75779482304834,-8.82295653336415
model(95%),D,DE,-7.11467876786296,-8.06188554818123
model(95%),D,DE,-4.71488733808486,-5.22194458734131
model(95%),E,DE,-5.79314484065413,-6.49796699907339
model(95%),B,BC,-8.00572746547858,-9.11636289277932
model(95%),D,DE,-6.08552386995262,-6.84397172727269
model(95%),D,DE,-4.75595476516857,-5.27054425599757
model(95%),B,BC,-6.41888387584833,-7.23847381762169
model(95%),B,BC,-7.21348396755451,-8.17881276538275
model(95%),D,DE,-5.22618417068622,-5.82701917842216
model(95%),D,DE,-8.53132351548281,-9.73835934327948
model(95%),D,DE,-5.29503529722029,-5.90849839866513
model(95%),D,DE,-5.42185362865175,-6.05857668028099
model(95%),D,DE,-7.6663478938716,-8.71473717867795
model(95%),D,DE,-2.98252778914891,-3.17185024127545
model(95%),B,BC,-6.34474811850185,-7.15074070409414
model(95%),D,DE,-7.01807499552931,-7.94756352560139
model(95%),D,DE,-1.31837698299975,-1.20247491108904
model(95%),D,DE,-7.80554586053406,-8.87946566394757
model(95%),D,DE,-5.47563549699139,-6.12222276591701
model(95%),D,DE,-6.78191771177042,-7.66809226196346
model(95%),B,BC,-5.6251269212384,-6.29913264806149
model(95%),B,BC,-5.14352590967526,-5.72920043539143
model(95%),D,DE,-6.55705417938601,-7.40198615445198
model(95%),D,DE,-6.92955188242256,-7.84280424870199
model(95%),D,DE,-7.22598362620132,-8.1936050061363
model(95%),D,DE,-5.4571939182669,-6.1003987881528
model(95%),B,BC,-8.75934838033426,-10.0082066082318
model(95%),D,DE,-6.22330876866074,-7.00702797156579
model(95%),D,DE,-5.841801703796,-6.55554809422521
model(95%),B,BC,-5.78057674238747,-6.48309376608137
model(95%),D,DE,-7.50619707792025,-8.52521284898475
model(95%),B,AB,-8.92256732233392,-10.2013617938108
model(95%),B,BC,-5.21211694444085,-5.81037186002444
model(95%),B,BC,-5.96329577406553,-6.69932558354206
model(95%),D,DE,-6.47592015584679,-7.3059712116917
model(95%),B,DE,-8.87678345864531,-10.1471806394733
model(95%),D,DE,-7.83577237328081,-8.91523606907014
model(95%),B,BC,-8.56321259965558,-9.77609725467551
model(95%),B,BC,-7.80292866900915,-8.87636844919727
model(95%),D,DE,-7.3687808567832,-8.36259290199752
model(95%),D,DE,-8.47530951068061,-9.6720717215118
model(95%),B,BC,-8.75961476067994,-10.0085218458168
model(95%),D,DE,-7.27450592761533,-8.25102685938153
model(95%),D,DE,-8.01562855537686,-9.12807995719174
model(95%),E,DE,-7.07015056142563,-8.0091903531718
model(95%),D,DE,-6.98072640164501,-7.90336476720695
model(95%),B,BC,-8.39710208487318,-9.57952014838908
model(95%),B,BC,-8.29990844570326,-9.46450007056621
model(95%),D,DE,-8.85848730935986,-10.1255287645909
model(95%),E,DE,-6.83844460804486,-7.73498684543723
model(95%),E,BC,-8.88176529931771,-10.1530762074007
model(95%),D,DE,-5.66480145713714,-6.34608395316369
model(95%),B,BC,-5.25271736396527,-5.85841886652839
model(95%),D,DE,-5.64601553670408,-6.32385247743505
model(95%),D,DE,-6.07367699169183,-6.82995199438532
model(95%),D,DE,-5.72271202571773,-6.4146159904636
model(95%),D,DE,-6.27305492283017,-7.06589814633055
model(95%),D,DE,-5.25456227434849,-5.86060215483478
model(95%),B,BC,-7.64151422101224,-8.68534872271204
model(95%),D,DE,-3.36507036665043,-3.62455555625872
model(95%),D,DE,-5.07241670670089,-5.64504898134683
model(95%),A,AB,-4.49644664311582,-4.96343933998559
model(95%),D,DE,-5.69466540093311,-6.38142528999238
model(95%),B,BC,-8.06780442242217,-9.18982548230307
model(95%),B,DE,-6.41957259772721,-7.23928885906662
model(95%),D,DE,-5.86587899743708,-6.58404144226745
model(95%),D,DE,-6.7501439915598,-7.63049087361582
model(95%),D,BC,-7.33757187318864,-8.32565982949939
model(95%),B,BC,-9.18079747202085,-10.5069543425298
model(95%),D,DE,-4.94685484892003,-5.49645762519552
model(95%),D,DE,-5.40739516650461,-6.04146636878771
model(95%),D,DE,-7.76297018083676,-8.82908111168706
model(95%),D,BC,-7.69928471555379,-8.75371499477249
model(95%),D,DE,-6.30855673730627,-7.10791140459281
model(95%),B,BC,-8.21791527691084,-9.36746840536679
model(95%),B,BC,-8.82996357534886,-10.0917734475376
model(95%),D,DE,-6.06637903236366,-6.8213155048265
model(95%),D,DE,-6.44694095504137,-7.27167688996086
model(95%),B,BC,-9.07486039162911,-10.3815871751405
model(95%),D,DE,-5.58934514640557,-6.25678808147193
model(95%),B,BC,-6.81116291498939,-7.70270137403005
model(95%),A,AB,-7.94789687249257,-9.04792549952393
model(95%),E,DE,-5.26238248749841,-5.86985668561248
model(95%),A,AB,-8.26357422721,-9.42150173575314
model(95%),B,BC,-5.74404402079874,-6.43986052040702
model(95%),B,BC,-6.40298856572364,-7.21966312359711
model(95%),A,AB,-7.12277758155804,-8.07146977806948
model(95%),B,BC,-7.12418369211949,-8.07313378558672
model(95%),D,DE,-6.32015047160184,-7.12163156398104
model(95%),B,DE,-4.18856320214155,-4.59908651151165
model(95%),D,DE,-5.31268427028992,-5.92938439772124
model(95%),D,DE,-6.62672219715431,-7.48443209323885
model(95%),B,BC,-8.13862369781721,-9.27363383269374
model(95%),D,DE,-6.39721667205485,-7.21283259780716
model(95%),D,DE,-7.32132666625716,-8.30643506354283
model(95%),B,BC,-8.66616135004922,-9.89792799774854
model(95%),B,BC,-8.16046701425305,-9.29948346624813
model(95%),D,DE,-7.14226572419689,-8.09453227168622
model(95%),D,DE,-8.68047953185477,-9.91487229986154
model(95%),D,DE,-8.59785406508901,-9.81709236592024
model(95%),D,BC,-3.20034475020736,-3.42961735470029
model(95%),B,BC,-4.76046050720945,-5.27587640329257
model(95%),B,BC,-8.54596784453541,-9.7556896118205
model(95%),B,BC,-5.98861760597436,-6.72929173257862
model(95%),D,DE,-5.21500043590635,-5.81378421720744
model(95%),B,BC,-6.63482992497736,-7.49402687220935
model(95%),D,DE,-5.0629475529508,-5.63384307517278
model(95%),D,DE,-5.88537198691158,-6.60710967168562
model(95%),A,AB,-6.62949210333164,-7.48771003227683
model(95%),D,DE,-7.01728259951689,-7.94662579498658
model(95%),D,BC,-4.91171787302064,-5.45487612112874
model(95%),E,DE,-7.03380287515891,-7.96617608043971
model(95%),E,DE,-8.09488617091337,-9.22187433699809
model(95%),B,AB,-6.70036626637846,-7.57158333735007
model(95%),B,BC,-8.35695596444864,-9.53201076469943
model(95%),D,BC,-5.85734559963225,-6.57394292051246
model(95%),D,DE,-4.92308925702482,-5.46833314860796
model(95%),D,DE,-3.80368458700748,-4.14361670254927
model(95%),E,DE,-8.04880304214569,-9.16733902890129
model(95%),D,DE,-4.13214658783928,-4.53232243700051
model(95%),B,BC,-6.50226220966498,-7.3371447031471
model(95%),D,DE,-4.69396750471915,-5.19718781434345
model(95%),D,DE,-8.2050169692762,-9.3522043987858
model(95%),D,DE,-4.75287045988667,-5.26689425341938
model(95%),B,BC,-6.65544262486878,-7.51842017989799
model(95%),D,DE,-6.69290185467243,-7.56274986612024
model(95%),A,AB,-7.89597851150227,-8.9864847100593
model(95%),D,DE,-3.86799855684033,-4.21972659902449
model(95%),D,DE,-6.71322362245949,-7.58679888138841
model(95%),D,DE,-5.08189902557243,-5.65627046727802
model(95%),B,BC,-7.67438225442245,-8.72424513396915
model(95%),A,AB,-7.32676399498906,-8.31286966131316
model(95%),D,BC,-9.02172082778113,-10.318701200076
model(95%),D,DE,-8.7031061494105,-9.94164890102964
model(95%),D,DE,-5.02406475245945,-5.58782871891776
model(95%),D,DE,-7.57164748168934,-8.60266761453683
model(95%),B,BC,-7.98065071969283,-9.08668678149822
model(95%),E,DE,-3.3448031096029,-3.6005710496308
model(95%),E,DE,-3.59230037714875,-3.89346218136737
model(95%),B,BC,-5.60001743759679,-6.26941779442276
model(95%),E,DE,-5.18561923025839,-5.77901415829186
model(95%),E,DE,-5.71105423714812,-6.40082002850589
model(95%),D,DE,-3.55073977668554,-3.84427888562425
model(95%),D,DE,-6.32523194308376,-7.12764503616191
model(95%),D,DE,-7.55226044083289,-8.57972476593986
model(95%),D,DE,-7.18180830587519,-8.1413274206363
model(95%),D,DE,-6.46924735108369,-7.29807453728272
model(95%),B,BC,-9.18533897226355,-10.5123288064948
model(95%),D,DE,-7.40093419430318,-8.40064353386395
model(95%),D,DE,-6.82631633633103,-7.72063410827979
model(95%),A,AB,-7.54917477246173,-8.57607315026606
model(95%),D,DE,-3.96054120892892,-4.32924264488996
model(95%),D,DE,-4.37332437111583,-4.81773501789091
model(95%),D,DE,-6.81156170404545,-7.70317330561585
model(95%),D,DE,-4.08366958847378,-4.47495419472396
model(95%),B,BC,-8.42609159262216,-9.61382666747626
model(95%),D,DE,-4.81400757422431,-5.33924462232251
model(95%),B,BC,-8.39948399974557,-9.58233893402495
model(95%),D,DE,-8.88377233766338,-10.1554513598148
model(95%),B,DE,-5.46278297584519,-6.10701294359652
model(95%),D,DE,-7.98964436694827,-9.09732996778146
model(95%),D,DE,-8.44229917239173,-9.63300690501379
model(95%),B,BC,-8.26308028078716,-9.42091719383785
model(95%),E,DE,-5.87514343375931,-6.59500508346732
model(95%),E,DE,-5.66970669869623,-6.35188887281363
model(95%),D,DE,-8.38635079517071,-9.56679694768546
model(95%),B,BC,-5.306487401459,-5.9220509514044
model(95%),D,DE,-5.94469583292893,-6.67731419786596
model(95%),D,DE,-6.73656042556056,-7.6144159243528
model(95%),D,DE,-6.03433099677365,-6.7833894884831
model(95%),E,DE,-8.00956835442624,-9.12090824522668
model(95%),D,DE,-6.78573769649731,-7.67261287611395
model(95%),D,DE,-4.61100800338979,-5.0990125800324
model(95%),D,DE,-3.0255780712292,-3.22279644349055
model(95%),D,DE,-4.78821886391174,-5.30872596397781
model(95%),D,DE,-4.88133387252899,-5.41891934318558
model(95%),D,DE,-5.27758183242746,-5.88784376636722
model(95%),D,DE,-5.63059350993346,-6.30560187241096
model(95%),D,DE,-8.27445580067153,-9.43437911576556
model(95%),D,DE,-8.83556586112022,-10.0984032573781
model(95%),D,BC,-5.31318293156164,-5.92997451924329
model(95%),D,BC,-6.03998419609046,-6.79007955000277
model(95%),D,DE,-4.7806720798276,-5.2997950123221
model(95%),D,DE,-5.78958038407552,-6.49374877989188
model(95%),D,DE,-4.69898869074304,-5.20312994401535
model(95%),D,DE,-4.03483963841024,-4.41716826650517
model(95%),B,BC,-7.05380762647887,-7.98984993475055
model(95%),B,BC,-8.86977726435243,-10.138889428035
model(95%),E,DE,-8.04079807995571,-9.15786586397071
model(95%),D,DE,-8.2425811889954,-9.3966583312896
model(95%),B,DE,-7.33935268239211,-8.32776725972755
model(95%),D,DE,-8.19111139403172,-9.33574838005401
model(95%),D,DE,-5.00230494916378,-5.5620779157803
model(95%),D,BC,-8.99954836586348,-10.2924620519479
model(95%),B,AB,-8.18872850070188,-9.33292843650026
model(95%),D,DE,-5.16473233276374,-5.75429636198511
model(95%),D,DE,-5.11831376948189,-5.69936409680086
model(95%),D,DE,-4.90217600939409,-5.44358416924512
model(95%),D,DE,-4.60786573078745,-5.09529397825611
model(95%),D,DE,-6.19963584608682,-6.97901316092589
model(95%),D,DE,-4.69628996327362,-5.19993623868436
model(95%),D,DE,-2.04780184654408,-2.06568473929739
model(95%),D,DE,-5.19725435150069,-5.792783295472
model(95%),B,DE,-5.43315304020076,-6.07194853472352
model(95%),D,DE,-6.55698877020124,-7.40190874846548
model(95%),B,BC,-5.53177201945803,-6.1886553765072
model(95%),D,DE,-4.92548327457676,-5.47116625669492
model(95%),D,DE,-8.39620451208787,-9.57845795036357
model(95%),B,BC,-5.60234379762386,-6.27217083581151
model(95%),D,DE,-7.94548170351022,-9.04506736058934
model(95%),D,DE,-7.01616181714599,-7.94529944815334
model(95%),D,DE,-5.28938253600191,-5.90180885559621
model(95%),D,DE,-6.12918321307853,-6.8956386993804
model(95%),D,DE,-4.40572448263008,-4.8560776849591
model(95%),D,DE,-0.943824229012789,-0.759224845752605
model(95%),D,DE,-2.7034022680568,-2.84152986812596
model(95%),B,DE,-7.39170575463476,-8.38972249152094
model(95%),D,BC,-5.42334556194972,-6.0603422514182
model(95%),D,DE,-5.56814693792416,-6.23170187613934
model(95%),D,DE,-8.79026010006177,-10.0447878952282
model(95%),B,BC,-5.84505799489661,-6.55940162681237
model(95%),D,DE,-5.46475776852046,-6.10934993611099
model(95%),E,DE,-6.40562046274492,-7.22277774100206
model(95%),B,BC,-6.77767833733197,-7.66307533717296
model(95%),E,DE,-6.42666907441457,-7.2476869117357
model(95%),E,BC,-8.19931308974636,-9.3454543617153
model(95%),B,BC,-6.24786392239621,-7.03608682477602
model(95%),D,DE,-7.77289963041501,-8.84083173727309
model(95%),D,DE,-7.80685047151296,-8.88100955568372
model(95%),D,DE,-5.77591791783566,-6.47758045917066
model(95%),D,DE,-6.06637903236366,-6.8213155048265
model(95%),B,BC,-4.02338775250554,-4.40361597214489
model(95%),D,DE,-4.57348915130229,-5.05461233610919
model(95%),B,BC,-8.68181367234293,-9.91645113716083
model(95%),D,DE,-6.07054625533689,-6.82624704473775
model(95%),D,DE,-4.34146020771156,-4.78002659802084
model(95%),D,DE,-8.65451487308405,-9.88414542207449
model(95%),D,DE,-3.98308406606152,-4.35592012300362
model(95%),D,DE,-7.25941695918198,-8.23317039944965
model(95%),D,DE,-6.89315991952956,-7.79973757849777
model(95%),D,DE,-6.83285644540199,-7.72837374907044
model(95%),E,DE,-4.60624845256514,-5.09338007248429
model(95%),D,DE,-7.1254874275459,-8.07467664118393
model(95%),D,DE,-7.54394851986674,-8.56988834243984
model(95%),D,DE,-7.0519324893133,-7.98763087572
model(95%),D,DE,-3.79734541861134,-4.13611485727952
model(95%),E,DE,-5.55440218273905,-6.21543617372766
model(95%),D,DE,-7.62980172169157,-8.67148801541814
model(95%),D,DE,-7.19615078354015,-8.15830047475059
model(95%),D,DE,-7.22222081355503,-8.18915205008789
model(95%),B,BC,-4.5280572663091,-5.0008477174347
model(95%),D,DE,-4.86977584707267,-5.40524144205113
model(95%),E,DE,-5.69648131033368,-6.38357425820014
model(95%),E,DE,-6.9456092014869,-7.86180666598137
model(95%),D,DE,-9.17767075889774,-10.5032541540213
model(95%),D,BC,-6.94765082037218,-7.86422274140641
model(95%),D,DE,-8.57196140975647,-9.78645069783554
model(95%),D,DE,-8.92422115746669,-10.2033189614537
model(95%),B,BC,-5.56925370974837,-6.23301164272942
model(95%),D,BC,-4.60243371113246,-5.08886566330888
model(95%),D,DE,-5.99798135224025,-6.74037289831554
model(95%),D,DE,-4.78365976218365,-5.30333067021122
model(95%),B,BC,-8.47918738712196,-9.6766608453874
model(95%),D,DE,-5.65744814915511,-6.33738196336711
model(95%),B,BC,-8.20051615804872,-9.34687808667246
model(95%),D,DE,-7.96628051850414,-9.06968091904498
model(95%),B,BC,-6.6234072593344,-7.48050915744511
model(95%),D,DE,-5.95338645165757,-6.68759877668238
model(95%),D,DE,-2.68097999518282,-2.81499509081998
model(95%),D,DE,-8.82955145294002,-10.0912857371077
model(95%),D,DE,-6.03390776422641,-6.78288863018685
model(95%),D,DE,-7.11707436517743,-8.06472052577746
model(95%),B,BC,-8.16357171335785,-9.30315760311244
model(95%),B,BC,-7.99885692089139,-9.10823221077324
model(95%),D,DE,-5.2830908908625,-5.89436324989866
model(95%),D,DE,-6.29578853328965,-7.09280136413962
model(95%),B,BC,-1.2908172826188,-1.16986044259434
model(95%),D,DE,-5.87936888256462,-6.60000552850235
model(95%),D,DE,-2.57334962112092,-2.68762406009788
model(95%),D,DE,-6.00170451332455,-6.74477893024645
model(95%),B,BC,-9.00353728182997,-10.297182581283
model(95%),D,DE,-6.12489010314263,-6.8905581833801
model(95%),D,BC,-7.07118619308839,-8.01041593167122
model(95%),D,DE,-8.32792345130977,-9.49765335253598
model(95%),E,DE,-8.72254828321997,-9.96465694726503
model(95%),D,DE,-5.86895520642171,-6.58768186359372
model(95%),D,DE,-4.40696703415971,-4.85754813482453
model(95%),B,BC,-7.56809517236448,-8.59846377055604
model(95%),B,BC,-7.11681389798889,-8.06441228589107
model(95%),D,BC,-6.02567383379344,-6.77314450158671
model(95%),D,DE,-3.80521285706444,-4.14542527502776
model(95%),B,BC,-7.28515149489965,-8.26362494695154
model(95%),B,BC,-7.8814738620668,-8.96931973999429
model(95%),D,DE,-7.80368190716374,-8.87725983994979
model(95%),D,DE,-6.85585690560949,-7.75559275996069
model(95%),D,DE,-4.54116543363336,-5.01636007440197
model(95%),D,DE,-5.42105120838663,-6.05762708684948
model(95%),B,BC,-8.74938992295457,-9.99642165447772
model(95%),B,BC,-8.61199208710612,-9.83382346485386
model(95%),E,DE,-1.28626573431006,-1.16447408763165
model(95%),D,DE,-7.28549944510034,-8.26403671524732
model(95%),B,BC,-6.7853788266114,-7.67218818533626
model(95%),D,DE,-4.07052967126061,-4.45940426457057
model(95%),D,DE,-5.36559729737402,-5.99200228655671
model(95%),D,DE,-6.64214133373379,-7.50267927797727
model(95%),D,DE,-6.34714048856953,-7.15357186252916
model(95%),B,BC,-5.43843233009942,-6.07819610750894
model(95%),A,AB,-5.8813851621552,-6.60239161711269
model(95%),D,DE,-6.68576711758044,-7.55430653564537
model(95%),D,DE,-6.14102198382437,-6.90964883774071
model(95%),D,BC,-8.79433492047906,-10.049610084885
model(95%),B,BC,-6.42592937788409,-7.24681154629792
model(95%),B,BC,-7.14202294575639,-8.09424496486905
model(95%),A,AB,-8.59814034449087,-9.81743115227871
model(95%),B,DE,-6.90189826632215,-7.81007863925762
model(95%),A,AB,-5.08389044976746,-5.6586271417255
model(95%),D,DE,-5.45197332730296,-6.0942206803663
model(95%),D,DE,-7.91223778338642,-9.00572612064368
model(95%),D,DE,-6.82947941685214,-7.72437733438805
model(95%),D,DE,-3.55299522565915,-3.84694801005138
model(95%),B,BC,-7.27090785278136,-8.24676885596741
model(95%),D,DE,-8.96453988787459,-10.251032613796
model(95%),A,AB,-7.64104128515969,-8.68478904494887
model(95%),B,BC,-5.79333033506033,-6.49818651530119
model(95%),B,BC,-7.0741516367467,-8.01392527202796
model(95%),D,DE,-6.67231907530429,-7.53839196672524
model(95%),D,DE,-7.11440931823811,-8.06156667837572
model(95%),D,DE,-7.07855154265521,-8.01913217161864
model(95%),B,BC,-7.68252265206939,-8.73387857478746
model(95%),B,BC,-7.4028380516437,-8.40289658068204
model(95%),B,BC,-7.60338642038705,-8.64022784203942
model(95%),B,BC,-7.59290939982521,-8.62782921461208
model(95%),A,AB,-7.59300104957059,-8.62793767398181
model(95%),B,BC,-8.84718177008972,-10.1121496585322
model(95%),D,DE,-6.04420277088448,-6.79507186025325
model(95%),B,BC,-6.02788998085269,-6.77576711567337
model(95%),B,BC,-7.50546613802181,-8.52434784624671
model(95%),D,BC,-7.12860038193705,-8.07836054744967
model(95%),B,BC,-4.70318572242883,-5.20809675990214
model(95%),D,DE,-3.4754009051956,-3.75512199289065
model(95%),B,DE,-8.40050900235334,-9.58355193397763
model(95%),D,DE,-6.54814497303391,-7.39144289651135
model(95%),B,DE,-8.68511400036957,-9.92035678355608
model(95%),D,BC,-6.31909967108501,-7.12038803448411
model(95%),E,DE,-2.87195954369659,-3.04100249953764
model(95%),D,DE,-5.24776372798287,-5.85255667635764
model(95%),B,BC,-7.12328262052959,-8.07206744703536
model(95%),D,DE,-4.84815000543804,-5.37964917069424
model(95%),E,DE,-7.3307712539676,-8.31761189798116
model(95%),D,DE,-7.3372331366221,-8.32525896472493
model(95%),B,BC,-7.54084322320901,-8.56621349842447
model(95%),B,BC,-8.54290065250271,-9.75205986125953
model(95%),D,DE,-6.61205152324885,-7.46707064789395
model(95%),A,AB,-6.76186495051331,-7.64436159213718
model(95%),D,DE,-5.32298015470744,-5.94156866653834
model(95%),B,BC,-6.47713506959576,-7.30740895468751
model(95%),B,BC,-4.40420083340651,-4.85427458082836
model(95%),B,BC,-8.20939927485111,-9.35739046993793
model(95%),D,DE,-6.72317272963968,-7.59857277000814
model(95%),D,DE,-7.80667362825781,-8.88080027732823
model(95%),B,BC,-2.08704351992029,-2.1121237898791
model(95%),B,BC,-5.57975218313951,-6.24543565768332
model(95%),B,BC,-7.04159067667917,-7.97539225491963
model(95%),B,BC,-8.47726162849859,-9.67438188033763
model(95%),B,BC,-5.55058371894082,-6.21091735946174
model(95%),D,DE,-7.29399224062471,-8.27408718779357
model(95%),B,BC,-4.07570114380231,-4.46552424504755
model(95%),D,DE,-6.20222644171739,-6.98207890178693
model(95%),D,DE,-4.00884010722914,-4.38640012030395
model(95%),D,DE,-5.71517443290558,-6.40569591586555
model(95%),B,BC,-8.44299415774103,-9.63382935872213
model(95%),D,DE,-5.60568907236064,-6.27612967266389
model(95%),D,DE,-8.30311943262331,-9.4682999896616
model(95%),D,DE,-5.1731356745339,-5.764240973923
model(95%),B,BC,-4.67234812562461,-5.17160319083132
model(95%),B,DE,-7.91595068374488,-9.01012000991283
model(95%),E,DE,-3.59943343543177,-3.90190352512026
model(95%),B,BC,-5.89756444010389,-6.62153836194774
model(95%),D,DE,-7.1015383781021,-8.04633505880945
model(95%),A,AB,-8.65207999367489,-9.88126395759263
model(95%),A,AB,-7.68841667806966,-8.74085363339244
model(95%),D,DE,-5.91016229302554,-6.63644680694296
model(95%),D,DE,-6.74221116367393,-7.62110307325584
model(95%),B,BC,-7.65269333724471,-8.6985782182843
model(95%),B,BC,-7.43912788860812,-8.44584239388006
model(95%),B,BC,-9.09047743564416,-10.4000685658294
model(95%),D,DE,-5.714762318016,-6.4052082143341
model(95%),E,DE,-3.59230037714875,-3.89346218136737
model(95%),D,DE,-4.61899241146701,-5.108461420988
model(95%),D,DE,-6.90240184744112,-7.81067458298386
model(95%),D,DE,-4.70909999668039,-5.21509578052211
model(95%),A,AB,-5.5343152202938,-6.19166502981937
model(95%),D,BC,-8.32390244531699,-9.49289484749217
model(95%),B,BC,-6.45544140241135,-7.28173641778978
model(95%),D,BC,-8.09246378707862,-9.21900765992365
model(95%),D,DE,-7.86178258540122,-8.9460168552186
model(95%),B,BC,-8.82109531349408,-10.0812786437891
model(95%),D,BC,-7.61041155442618,-8.64854146699263
model(95%),D,DE,-5.31080387549217,-5.92715911674789
model(95%),D,DE,-5.788328534312,-6.49226732638882
model(95%),D,BC,-4.38423290563448,-4.83064430393045
model(95%),D,DE,-7.78412600355188,-8.85411715721311
model(95%),D,DE,-7.86367190550022,-8.94825269849677
model(95%),B,BC,-7.79210687124632,-8.86356180843873
model(95%),D,DE,-8.14285723823033,-9.27864385343113
model(95%),B,BC,-6.90842025213517,-7.81779683277501
model(95%),B,BC,-7.23497696899378,-8.20424783211453
model(95%),D,BC,-4.9468285869469,-5.49642654647248
model(95%),D,DE,-5.51981284570398,-6.17450275183303
model(95%),D,DE,-5.74771741814249,-6.44420766135123
model(95%),D,DE,-8.18980666619138,-9.33420435002267
model(95%),A,AB,-7.95778378548289,-9.05962578681934
model(95%),D,DE,-2.76985804380502,-2.92017440251752
model(95%),A,AB,-6.82863430608847,-7.72337722052632
model(95%),B,BC,-7.00289760575202,-7.92960242682743
model(95%),A,AB,-8.18917881270081,-9.33346134093314
model(95%),B,AB,-5.97305158123233,-6.71087071868809
model(95%),D,DE,-8.56201433096065,-9.77467920962934
model(95%),E,DE,-6.98735651654829,-7.9112109219416
model(95%),B,DE,-5.85487259243463,-6.57101633516433
model(95%),D,BC,-4.65042300726182,-5.14565675192953
model(95%),D,DE,-7.96201334748454,-9.06463109945854
model(95%),B,BC,-8.34575281907243,-9.51875283276028
model(95%),D,DE,-7.08841614701737,-8.03080605862521
model(95%),D,DE,-7.96191588853581,-9.06451576541031
model(95%),D,DE,-8.76395193562501,-10.0136545088591
model(95%),B,DE,-4.09227399863973,-4.48513675332923
model(95%),B,BC,-7.92720657000351,-9.02344035602282
model(95%),B,AB,-7.61262602086345,-8.6511620922118
model(95%),A,AB,-7.85362837308435,-8.93636706595995
model(95%),D,DE,-4.31045455289149,-4.74333414714841
model(95%),D,DE,-5.02497438319784,-5.58890518646454
model(95%),D,BC,-8.56916055133528,-9.78313612955383
model(95%),D,BC,-5.56643890987845,-6.22968057597589
model(95%),D,BC,-5.85702957841689,-6.57356893734756
model(95%),D,DE,-3.6354402144124,-3.94451436422325
model(95%),B,BC,-7.03079312768974,-7.96261431044028
model(95%),D,DE,-3.48687467399626,-3.76870018372335
model(95%),B,BC,-6.82813041616278,-7.72278091135462
model(95%),B,BC,-8.05283507904298,-9.1721105880452
model(95%),B,AB,-3.90314531479114,-4.26131967928417
model(95%),D,DE,-5.51593624965674,-6.16991514319065
model(95%),D,DE,-7.18181991995591,-8.14134116487387
model(95%),B,BC,-6.12331855237742,-6.88869839201041
model(95%),D,DE,-1.55555856242376,-1.48315833807555
model(95%),D,BC,-9.1407616151884,-10.4595754460515
model(95%),D,DE,-8.00852543100761,-9.11967403757895
model(95%),D,DE,-4.42015835544592,-4.87315889715306
model(95%),D,DE,-8.05165771645701,-9.17071728353042
model(95%),D,DE,-5.59615012137913,-6.26484116763813
model(95%),D,DE,-6.66686970846824,-7.53194312292311
model(95%),D,DE,-7.50998719685885,-8.52969811961562
model(95%),E,BC,-6.97488828365798,-7.89645587079211
model(95%),D,BC,-3.83432787899476,-4.17988032905022
model(95%),B,BC,-8.60684008732523,-9.82772652866747
model(95%),D,DE,-5.2030000990854,-5.79958287968336
model(95%),D,DE,-5.89416211816311,-6.61751201477369
